OrganizationIdentifier	OrganizationFormalName	MonitoringLocationIdentifier	MonitoringLocationName	MonitoringLocationTypeName	MonitoringLocationDescriptionText	HUCEightDigitCode	DrainageAreaMeasure/MeasureValue	DrainageAreaMeasure/MeasureUnitCode	ContributingDrainageAreaMeasure/MeasureValue	ContributingDrainageAreaMeasure/MeasureUnitCode	LatitudeMeasure	LongitudeMeasure	SourceMapScaleNumeric	HorizontalAccuracyMeasure/MeasureValue	HorizontalAccuracyMeasure/MeasureUnitCode	HorizontalCollectionMethodName	HorizontalCoordinateReferenceSystemDatumName	VerticalMeasure/MeasureValue	VerticalMeasure/MeasureUnitCode	VerticalAccuracyMeasure/MeasureValue	VerticalAccuracyMeasure/MeasureUnitCode	VerticalCollectionMethodName	VerticalCoordinateReferenceSystemDatumName	CountryCode	StateCode	CountyCode	AquiferName	LocalAqfrName	FormationTypeText	AquiferTypeName	ConstructionDateText	WellDepthMeasure/MeasureValue	WellDepthMeasure/MeasureUnitCode	WellHoleDepthMeasure/MeasureValue	WellHoleDepthMeasure/MeasureUnitCode	ProviderName
USGS-MI	USGS Michigan Water Science Center	USGS-04159300	BLACK RIVER NEAR CROSWELL, MI	Stream		04090001	376	sq mi			43.22335930000000	-82.6135372000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	151										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04159470	BLACK CREEK AT FARGO ROAD NEAR ROSEBURG, MI	Stream		04090001	28.2	sq mi			43.20113680000000	-82.6652050000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	151										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04159480	BLACK CREEK AT BLACK RIVER ROAD NEAR CROSWELL, MI	Stream		04090001	50.4	sq mi			43.21280375000000	-82.6265929000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	151										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04159482	BLACK RIVER AT GALBRAITH ROAD NEAR AMADORE, MI	Stream		04090001	430	sq mi			43.19363730000000	-82.6221480000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	151										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04159490	SILVER CREEK AT JEDDO ROAD NEAR JEDDO, MI	Stream		04090001	26.8	sq mi			43.14974880000000	-82.6357588000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04159499	PLUM CREEK AT GRAHAM ROAD NEAR BLAINE, MI	Stream		04090001	11.2	sq mi			43.11641596000000	-82.6202021900000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04159500	BLACK RIVER NEAR FARGO, MI	Stream		04090001	480	sq mi			43.09224958000000	-82.6179795000000	24000	1	minutes	Interpolated from MAP.	NAD83	613.75	feet	.01	feet	Reported method of determination.	NGVD29	US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04159700	ELK LAKE CREEK AT HWY M53 AT GOODLAND, MI	Stream		04090001	23.2	sq mi			43.08586040000000	-83.0752164000000	24000	1	minutes	Interpolated from MAP.	NAD83							US	26	087										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04159750	NB MILL CREEK AT BROWN CITY ROAD NR GOODLAND, MI	Stream		04090001	46.4	sq mi			43.12586020000000	-83.0338269000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	087										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04159800	NORTH BRANCH MILL CREEK AT MASON ROAD AT YALE, MI	Stream		04090001	70.5	sq mi			43.12335980000000	-82.8940999900000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04159850	SOUTH BRANCH MILL CREEK AT NORMAN RD NR CAPAC, MI	Stream		04090001	24.6	sq mi			43.08419356000000	-82.9252115000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04159870	SOUTH BRANCH MILL CREEK AT FULTON RD NEAR YALE, MI	Stream		04090001	48.1	sq mi			43.10863770000000	-82.8977110000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04159890	MILL CREEK AT JEDDO ROAD NEAR YALE, MI	Stream		04090001	146	sq mi			43.14419260000000	-82.8185421800000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04159900	MILL CREEK NEAR AVOCA, MI	Stream		04090001	169	sq mi			43.05447130000000	-82.7346490000000	24000	1	minutes	Interpolated from MAP.	NAD83	710.92	feet	.01	feet	Level or other surveyed method.	NAVD88	US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160000	MILL CREEK NEAR ABBOTTSFORD, MI	Stream		04090001	208	sq mi			43.04502790000000	-82.6138119000000	24000	1	seconds	Interpolated from MAP.	NAD83	609.80	feet	.01	feet	Reported method of determination.	NGVD29	US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160050	BLACK RIVER NEAR PORT HURON, MI	Stream		04090001	684	sq mi			42.99002905000000	-82.5376974000000	24000	1	seconds	Interpolated from MAP.	NAD83	574.42	feet	.01	feet	Level or other surveyed method.	NGVD29	US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160055	BLACK RIVER NR PORT HURON, MI	Stream		04090001	684	sq mi			43.01752930000000	-82.4529722800000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160075	BLACK RIVER AT PORT HURON, MI	Stream		04090001					42.99444444000000	-82.4450000000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160170	PINE RIVER AT BRICKER RD NR EMMETT, MI	Stream		04090001	6.89	sq mi			43.02197175000000	-82.7327039000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160180	EMMETT DRAIN AT BRICKER RD NR EMMETT, MI	Stream		04090001	7.58	sq mi			43.01974956000000	-82.7324261000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160195	PINE RIVER AT FARGO RD AT ABBOTTSFORD, MI	Stream		04090001	23	sq mi			43.02169450000000	-82.6532570800000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160200	PINE RIVER AT M-21 NR ABBOTTSFORD, MI	Stream		04090001	33.1	sq mi			42.99141740000000	-82.6129774900000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160300	SB PINE RIVER AT WEBB RD NEAR GOODELLS, MI	Stream		04090001	10.7	sq mi			42.98113916000000	-82.7043689000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160310	APPLEY DRAIN AT GOODELLS RD NR GOODELLS, MI	Stream		04090001	9.14	sq mi			42.95586200000000	-82.6638115000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160317	MOORE CREEK AT GOODELLS ROAD NR GOODELLS, MI	Stream		04090001	5.2	sq mi			42.96586188000000	-82.6643673000000	24000	1	minutes	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160320	SB PINE RIVER AT CASTOR RD AT THORNTON, MI	Stream		04090001	33.4	sq mi			42.97169530000000	-82.6374222000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160325	PINE RIVER AT DOVE RD AT KIMBALL, MI	Stream		04090001	84.2	sq mi			42.94808505000000	-82.5671416000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160332	BIG CREEK AT DOVE RD AT KIMBALL, MI	Stream		04090001	7.32	sq mi			42.94808510000000	-82.5607524900000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160340	SMITHS CREEK AT MAYER RD NR SMITHS CREEK, MI	Stream		04090001	11.5	sq mi			42.92836275000000	-82.6210317000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160346	SMITHS CREEK AT FRITH RD NR RATTLE RUN, MI	Stream		04090001	20.3	sq mi			42.88808586000000	-82.5838072000000	24000	1	minutes	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160350	PINE RIVER AT GRATIOT ROAD NEAR RATTLE RUN, MI	Stream		04090001	135	sq mi			42.88030830000000	-82.5676953000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160387	RATTLE RUN AT HESSEN RD AT COLUMBUS, MI	Stream		04090001	9.25	sq mi			42.86475230000000	-82.6579757000000	24000	1	minutes	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160390	RATTLE RUN AT RATTLE RUN RD AT RATTLE RUN, MI	Stream		04090001	19.8	sq mi			42.86336390000000	-82.5965847000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160400	PINE RIVER AT VINE RD NR ST CLAIR, MI	Stream		04090001	173	sq mi			42.83808697000000	-82.5393599000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160550	BELLE RIVER AT DRYDEN RD AT DRYDEN, MI	Stream		04090001	8.22	sq mi			42.94641726000000	-83.1071593000000		1	seconds	Interpolated from MAP.	NAD83							US	26	087										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160559	BELLE RIVER AT HALL RD NR DRYDEN, MI	Stream		04090001	16.9	sq mi			42.97280576000000	-83.0896592000000		1	seconds	Interpolated from MAP.	NAD83							US	26	087										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160560	WESTON DR AT BLACKS CORNERS RD NR DRYDEN, MI	Stream		04090001	10.3	sq mi			42.97725014000000	-83.0943816000000		1	seconds	Interpolated from MAP.	NAD83							US	26	087										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160570	NORTH BRANCH BELLE RIVER AT M-21 AT IMLAY CITY, MI	Stream		04090001	18	sq mi			43.03030518000000	-83.0671595000000	24000	1	minutes	Interpolated from MAP.	NAD83	789.69	feet	.01	feet	Reported method of determination.	NGVD29	US	26	087										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160573	BELLE RIVER TR AT ROSS RD NR IMLAY CITY, MI	Stream		04090001	8.18	sq mi			42.97891670000000	-83.0504915000000		1	seconds	Interpolated from MAP.	NAD83							US	26	087										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160575	BELLE RIVER AT GLOVER RD NR ALMONT, MI	Stream		04090001	73.8	sq mi			42.97447230000000	-83.0066012000000		1	seconds	Interpolated from MAP.	NAD83							US	26	087										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160578	BELLE RIVER AT CAPAC RD NEAR IMLAY CITY, MI	Stream		04090001	92.7	sq mi			42.96475020000000	-82.9377098000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160580	BELLE RIVER AT BERVILLE RD AT LESTERVILLE, MI	Stream		04090001	106	sq mi			42.95780585000000	-82.8860412000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160584	COX-DOTY DRAIN AT M-21 NR CAPAC, MI	Stream		04090001	3.01	sq mi			43.01308290000000	-82.8874312000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160590	LEMON DRAIN AT HUNT RD NR LESTERVILLE, MI	Stream		04090001	21.5	sq mi			42.96252800000000	-82.8727075000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160599	SAGE CREEK AT BELLE RIVER RD AT MEMPHIS, MI	Stream		04090001	8.05	sq mi			42.90002890000000	-82.7735360000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160600	BELLE RIVER AT MEMPHIS, MI	Stream		04090001	151	sq mi			42.90086220000000	-82.7690914000000	24000	1	minutes	Interpolated from MAP.	NAD83	705.29	feet	.01	feet	Reported method of determination.	NAVD88	US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160610	ASHERY CREEK AT M-19 AT MEMPHIS, MI	Stream		04090001	13.1	sq mi			42.88308470000000	-82.7679798000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	099										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160615	BELLE RIVER AT US-25 NR RICHMOND, MI	Stream		04090001	177	sq mi			42.82447480000000	-82.6985316000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160618	JEROME CREEK AT HESSEN RD NR ADAIR, MI	Stream		04090001	10.1	sq mi			42.81086427000000	-82.6543630900000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160620	BELLE RIVER AT ST CLAIR HWY NR ADAIR, MI	Stream		04090001	200	sq mi			42.79975379000000	-82.5951940800000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160625	BELLE RIVER AT KING RD NEAR MARINE CITY, MI	Stream		04090001	213	sq mi			42.76836606000000	-82.5121348000000	24000	1	seconds	Interpolated from MAP.	NAD83	590	feet	2.5	feet	Interpolated from topographic map.	NGVD29	US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160655	SWAN CREEK AT ARNOLD RD NEAR FAIRHAVEN, MI	Stream		04090002	15.8	sq mi			42.70836580000000	-82.6513041000000		1	seconds	Interpolated from MAP.	NAD83							US	26	147										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160688	SALT RIVER AT I-94 NEAR NEW HAVEN, MI	Stream		04090002					42.70975405000000	-82.7696418900000	24000	1	minutes	Interpolated from MAP.	NAD83							US	26	099										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160750	CLINTON R AT BLUEGRASS DRIVE AT CLARKSTON, MI	Stream		04090003	16.4	sq mi			42.74336280000000	-83.4249419000000		1	seconds	Interpolated from MAP.	NAD83							US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160760	DEER LK OUTLET AT WHITE LK RD AT CLARKSTON, MI	Stream		04090003	8.5	sq mi			42.73030750000000	-83.4263303900000		1	seconds	Interpolated from MAP.	NAD83							US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160800	SASHABAW CREEK NEAR DRAYTON PLAINS, MI	Stream		04090003	20.9	sq mi			42.72003070000000	-83.3535509000000	24000	1	minutes	Interpolated from MAP.	NAD83	970	feet	5	feet	Interpolated from topographic map.	NGVD29	US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160900	CLINTON RIVER NEAR DRAYTON PLAINS, MI	Stream		04090003	79.2	sq mi			42.66030920000000	-83.3902164000000	24000	1	minutes	Interpolated from MAP.	NAD83	940	feet	5	feet	Interpolated from topographic map.	NGVD29	US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04160950	CLINTON R AT ORCHARD LK RD AT PONTIAC, MI	Stream		04090003					42.62419938000000	-83.3157691000000		1	seconds	Interpolated from MAP.	NAD83							US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04161000	CLINTON RIVER AT AUBURN HILLS, MI	Stream		04090003	123	sq mi			42.63336646000000	-83.2243782000000	24000	1	minutes	Interpolated from MAP.	NAD83	846.10	feet	.01	feet	Level or other surveyed method.	NAVD88	US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04161100	GALLOWAY CREEK NEAR AUBURN HEIGHTS, MI	Stream		04090003	17.9	sq mi			42.66725480000000	-83.2004898000000		1	seconds	Interpolated from MAP.	NAD83	820.78	feet	10	feet	Reported method of determination.	NGVD29	US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04161300	PAINT CREEK DRAIN NR OXFORD, MI	Stream		04090003	18.3	sq mi			42.79641918000000	-83.2913291900000		1	seconds	Interpolated from MAP.	NAD83							US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04161500	PAINT CREEK NEAR LAKE ORION, MI	Stream		04090003	38.5	sq mi			42.76753105000000	-83.2199380000000		1	seconds	Interpolated from MAP.	NAD83	929.8	feet	.10	feet	Reported method of determination.	NGVD29	US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04161524	TROUT CREEK AT ADAMS RD NR GOODISON, MI	Stream		04090003	11.8	sq mi			42.74725350000000	-83.1971591900000		1	seconds	Interpolated from MAP.	NAD83							US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04161540	PAINT CREEK AT ROCHESTER, MI	Stream		04090003	70.9	sq mi			42.68836558000000	-83.1429886000000	24000	1	minutes	Interpolated from MAP.	NAD83	754.66	feet	.01	feet	Level or other surveyed method.	NAVD88	US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04161570	STONY CREEK NR LAKEVILLE, MI	Stream		04090003	16.1	sq mi			42.81475246000000	-83.1274357000000		1	seconds	Interpolated from MAP.	NAD83							US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04161580	STONY CREEK NEAR ROMEO, MI	Stream		04090003	25.6	sq mi			42.80086370000000	-83.0902121000000	24000	1	seconds	Interpolated from MAP.	NAD83	861.64	feet	.01	feet	Level or other surveyed method.	NGVD29	US	26	099										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04161600	WB STONY C AT PREDMORE RD NR LAKEVILLE, MI	Stream		04090003	14.8	sq mi			42.78669738000000	-83.1827149000000		1	seconds	Interpolated from MAP.	NAD83							US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04161760	WEST BRANCH STONY CREEK NEAR WASHINGTON, MI	Stream		04090003	22.5	sq mi			42.73142030000000	-83.1018776900000	24000	1	minutes	Interpolated from MAP.	NAD83							US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04161800	STONY CREEK NEAR WASHINGTON, MI	Stream		04090003	68.2	sq mi			42.71530950000000	-83.0918767900000	24000	1	minutes	Interpolated from MAP.	NAD83	772.59	feet	.01	feet	Reported method of determination.	NGVD29	US	26	099										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04161810	CLINTON RIVER AT AVON ROAD AT YATES, MI	Stream		04090003	299	sq mi			42.67169920000000	-83.0963198000000	24000	1	minutes	Interpolated from MAP.	NAD83							US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04161820	CLINTON RIVER AT STERLING HEIGHTS, MI	Stream		04090003	309	sq mi			42.61447810000000	-83.0265932900000	24000	1	minutes	Interpolated from MAP.	NAD83	600.06	feet	.10	feet	GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	26	099										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04162000	RED RUN NEAR ROYAL OAK, MI	Stream		04090003	36.5	sq mi			42.51836870000000	-83.0954810000000		1	minutes	Interpolated from MAP.	NAD83							US	26	125										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04162500	BEAR CREEK AT CHICAGO ROAD NEAR WARREN, MI	Stream		04090003	16	sq mi			42.52336887000000	-83.0238122000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	26	099										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04162900	BIG BEAVER CREEK NEAR WARREN, MI	Stream		04090003	23.5	sq mi			42.54197950000000	-83.0477025000000		1	seconds	Interpolated from MAP.	NAD83	598.8	feet	10	feet	Reported method of determination.	NGVD29	US	26	099										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04163030	RED RUN AT 14 MILE ROAD AT WARREN, MI	Stream		04090003					42.53781308000000	-83.0057566000000	24000	1	seconds	Interpolated from MAP.	NAD83	610	feet	2.5	feet	Interpolated from topographic map.	NGVD29	US	26	099										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04163400	PLUM BROOK AT UTICA, MI	Stream		04090003	16.5	sq mi			42.60142277000000	-83.0713165000000	24000	1	seconds	Interpolated from MAP.	NAD83	617.27	feet	.01	feet	Reported method of determination.	NAVD88	US	26	099										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04163800	PLUM BROOK AT MCINERNEY DRAIN AT CADY, MI	Stream		04090003	33.8	sq mi			42.56864578000000	-82.9799232000000		1	seconds	Interpolated from MAP.	NAD83							US	26	099										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04164000	CLINTON RIVER NEAR FRASER, MI	Stream		04090003	444	sq mi			42.57781225000000	-82.9515890000000	24000	1	minutes	Interpolated from MAP.	NAD83	577.21	feet	.01	feet	Level or other surveyed method.	NAVD88	US	26	099										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04164010	NORTH BRANCH CLINTON RIVER AT ALMONT, MI	Stream		04090003	9.56	sq mi			42.91641759000000	-83.0449347000000	24000	1	seconds	Interpolated from MAP.	NAD83	824.08	feet	.01	feet	Reported method of determination.	NGVD29	US	26	087										NWIS
USGS-MI	USGS Michigan Water Science Center	USGS-04164020	N BR CLINTON RIVER AT BORDMAN ROAD NR ALMONT, MI	Stream		04090003					42.89225120000000	-83.0024329900000		1	seconds	Interpolated from MAP.	NAD83							US	26	099										NWIS
