stid,station_name,lat,lon,elev,begints,iem_network
SWCA3,NEW RIVER 2WNW - SWEAT CANYON,33.9273,-112.1872,628,2023-03-31 00:00,AZ_DCP
GAXV2,New River 3 SW Galax,36.6472,-80.9792,718,2010-12-07 00:00,VA_DCP
NRBF1,NEW RIVER 4 SE LAKE BUTLER,29.9981,-82.2742,41,2010-12-06 00:00,FL_DCP
MRVA3,NEW RIVER 4 SW,33.8722,-112.1944,553,2010-12-16 00:00,AZ_DCP
NWRA3,New River 6 SE Rock Springs - New River,33.9742,-112.0983,710,2010-12-07 00:00,AZ_DCP
NRVG1,New River 7 ESE Franklin,33.2353,-84.9878,207,2010-12-07 00:00,GA_DCP
SNWF1,New River 8 ENE Sumatra (CR 22),30.0386,-84.8439,9,2010-12-07 00:00,FL_DCP
GLLV2,New River  AT Glen Lyn,37.3733,-80.8597,484,2010-12-07 00:00,VA_DCP
GUMN7,New River  AT Gum Branch,34.8489,-77.5197,8,2010-12-07 00:00,NC_DCP
HNNW2,New River  AT Hawks Nest,38.1136,-81.1425,264,2010-12-07 00:00,WV_DCP
HINW2,New River  AT Hinton,37.6833,-80.9,599,2010-12-07 00:00,WV_DCP
IVNV2,NEW RIVER  AT NEW RIVER AT IVANHOE,36.8347,-80.9528,599,2010-12-07 00:00,VA_DCP
RDFV2,New River  AT Radford,37.1417,-80.5694,527,2010-12-07 00:00,VA_DCP
NRVT1,NEW RIVER  AT ROBBINS,36.3856,-84.5547,347,2010-12-07 00:00,TN_DCP
THMW2,New River  AT Thurmond River,37.955,-81.0767,354,2010-12-07 00:00,WV_DCP
NNBF1,New River Canal 14 W N New River Canal S-11-B,26.2,-80.45,8,2010-12-07 00:00,FL_DCP
NNCF1,New River Canal 15 WNW North New River Canal at S-11-C near Tama,26.2286,-80.4603,6,2010-12-07 00:00,FL_DCP
NRSL1,NEW RIVER CANAL 5 E New River Canal near Sorrento,30.1892,-90.7861,5,2010-12-07 00:00,LA_DCP
NRDA3,NEW RIVER DAM,33.7358,-112.2253,453,2010-12-16 00:00,AZ_DCP
NRFA3,NEW RIVER FIRE,33.9761,-112.0606,759,2010-12-16 00:00,AZ_DCP
JCKN7,NEW RIVER HWY 17 BRIDGE,34.7489,-77.4378,-1,2010-12-07 00:00,NC_DCP
NMEA3,NEW RIVER MESA,33.9939,-111.9283,1174,2010-12-16 00:00,AZ_DCP
ZNRC1,NEW RIVER NR WESTMORLAND,33.1047,-115.6636,-67,2010-12-07 00:00,CA_DCP
NRFN8,New Rockford,47.6764,-99.1206,466.471,2011-08-06 00:00,ND_DCP
MBLA3,NEW RVR @ BELL RD,33.6383,-112.2408,364,2010-12-16 00:00,AZ_DCP
MNRA3,NEW RVR/GLENDALE AVE,33.5372,-112.2833,318,2010-12-16 00:00,AZ_DCP
GFTM1,Newry 11NW - Grafton Notch,44.5919,-70.9475,480,2013-04-03 00:00,ME_DCP
SUNM1,Newry 4W - Sunday River,44.4958,-70.8583,215,2023-02-28 00:00,ME_DCP
CRWM1,Newry - Screw Auger Falls,44.57,-70.9064,383.79883,2011-01-31 00:00,ME_DCP
NSMP1,New Salem,39.9169,-79.7842,392,2010-12-07 00:00,PA_DCP
NLSM3,NEW SALEM,42.5292,-72.3208,242,2010-12-29 00:00,MA_DCP
CKPC1,New San Pedro - Chalk Plant,37.80806,-120.54222,282.81244,2017-01-12 00:00,CA_DCP
NESM1,New Sharon,44.6354,-70.0003,145.33492,2013-09-19 00:00,ME_DCP
NSNP1,New Stanton,40.215,-79.5933,341,2010-12-07 00:00,PA_DCP
NSTA2,New Stuyahok - Nushagak River,59.4511,-157.3091,32.99925,2017-09-26 00:00,AK_DCP
NTTT2,New Taiton,29.2856,-96.3467,45.740788,2013-05-06 00:00,TX_DCP
CNTF1,New Tampa - Cypress Creek,28.1711,-82.3886,22.362633,2014-06-11 00:00,FL_DCP
OYUT2,New Territory 2N - Oyster Creek,29.6192,-95.6836,24,2023-07-05 00:00,TX_DCP
NWTK1,NEWTON,38.0344,-97.343,446,2010-05-11 00:00,KS_DCP
IWYG1,NEWTON,31.3128,-84.4706,62,2010-12-07 00:00,GA_DCP
NWLG1,NEWTON,31.3006,-84.3231,54,2010-12-07 00:00,GA_DCP
NWNG1,NEWTON 11SW,31.1922,-84.4463,52,2010-12-07 00:00,GA_DCP
NTEM6,NEWTON EXP. STATION NCDC,32.3377,-89.0705,115,2010-12-07 00:00,MS_DCP
NETU1,NEWTON RSVR POOL ELEVATION,41.8878,-111.9761,1428,2010-12-07 00:00,UT_DCP
NTNO1,NEWTOWN GOLF COURSE,39.1331,-84.3517,152,2010-09-25 00:00,OH_DCP
NULM5,New Ulm 2SE,44.2972,-94.4336,242,2008-10-20 00:00,MN_DCP
UNDS2,New Underwood - Boxelder Creek,44.08833,-102.83417,864,2022-09-12 00:00,SD_DCP
NWVI4,New Vienna - NF Maquoketa River,42.54643,-91.1143,307.12317,2020-07-23 00:00,IA_DCP
JUMN2,New Washoe City 3E - Jumbo Grade,39.2961,-119.7197,1862.3077,2018-12-01 00:00,NV_DCP
ESYT2,New Waverly 4NW - East Sandy Creek,30.5838,-95.566,72,2022-04-12 00:00,TX_DCP
LKET2,New Waverly 7W - Lake Creek,30.5255,-95.6011,62,2022-04-12 00:00,TX_DCP
ESWT2,New Waverly - East Sandy Creek,30.58417,-95.56611,70,2022-10-16 00:00,TX_DCP
ENWN6,New Woodstock,42.8733,-75.8469,445.89926,2013-01-23 00:00,NY_DCP
BATN6,New York Harbor  AT Battery,40.7,-74.1,5,2010-12-07 00:00,NY_DCP
LGA,NEW YORK LA GUARDIA ARPT,40.7772,-73.8731,1.7664105,2010-12-13 00:00,NY_DCP
TCRM1,NEZINSCOT RIVER  AT TURNER CENTER,44.2694,-70.2303,89,2010-12-07 00:00,ME_DCP
NZCM8,NEZ PERCE CAMP SNOTEL,45.73107,-114.48075,1722.1,2016-11-07 00:00,MT_DCP
NFAC1,NF AMERICAN RIVER AT AUBURN DAM,38.8517,-121.0572,200,2010-12-07 00:00,CA_DCP
WNFV2,Nf Catoctin Creek  AT Waterford,39.205,-77.6239,103,2011-01-06 00:00,VA_DCP
CRSI1,N F CLEARWATER R 20 NE NR CANYON RS,46.8333,-115.6167,747,2010-12-07 00:00,ID_DCP
CCKW1,NF CLOVER CK NR PARKLAND,47.1347,-122.4139,112,2010-12-07 00:00,WA_DCP
TATT1,N.F. FORKED DEER RIVER 2 S TATUMVILLE,36.0222,-89.1714,86,2010-12-07 00:00,TN_DCP
NFGV2,Nf Goose Creek  AT Lincoln,39.0723,-77.6839,96,2011-01-12 00:00,VA_DCP
GAAC1,NF GUALALA RIVER  AT NF Gualala River AB SF Gualala NR Gualala,38.79,-123.5083,30.208012,2012-08-23 00:00,CA_DCP
DEVN2,N F HUMBOLT R AT DEVILS GATE NR HALLECK,41.1806,-115.4931,1661,2010-12-07 00:00,NV_DCP
NFDC2,NFIELD-NSLOPE TRANSFER,38.9708,-104.9514,2660,2010-12-07 00:00,CO_DCP
NBRO3,N Fk Bull Run R 6 S Warrendale,45.4944,-122.0347,378,2010-12-07 00:00,OR_DCP
NCUC1,N FK CACHE CK ABOVE SLIDE,39.0708,-122.54,415,2010-12-07 00:00,CA_DCP
CKKC1,N FK CACHE CK NR CLEARLAKE OAKS,39.0806,-122.5353,454,2010-12-07 00:00,CA_DCP
NFEM8,N FK ELK CREEK SNOTEL,46.8716,-113.27725,1905,2016-11-03 00:00,MT_DCP
SALV2,N. Fk. Holston River 2 E Saltville,36.8894,-81.7711,554,2010-12-07 00:00,VA_DCP
NKDC1,N.FK KINGS R.@DINKEY CRK,36.8797,-119.1278,388,2010-12-07 00:00,CA_DCP
LBUO3,N FK LITTLE BUTTE CR CNL,42.4256,-122.6031,527,2010-12-07 00:00,OR_DCP
BCYV2,N FK MAGGODEE CK NR CUMMINGS CEMENTERY,37.0333,-80.0333,390,2010-12-07 00:00,VA_DCP
NNFW1,N Fk Nooksack River 3 WNW N Fk Nooksack R abv MF,48.8383,-122.1525,96,2010-12-07 00:00,WA_DCP
KKTA2,NF KOKTULI RIVER NEAR ILIAMNA,59.8436,-155.7164,194.73468,2010-12-07 00:00,AK_DCP
PAYI1,N. Fk. Payette  AT N.Fk. Payette R. McC,44.9083,-116.1194,1541,2010-12-07 00:00,ID_DCP
IROV2,N. FK ROANOKE R.  AT IRONTO IFLOWS,37.2333,-80.2333,374,2010-12-07 00:00,VA_DCP
GNRT2,N FK SAN GABRIEL RIVER AT REAGAN BLVD NR,30.6978,-97.8492,255,2010-12-07 00:00,TX_DCP
SRBW1,N FK TOUTLE R BLO SRS,46.3719,-122.5778,226,2010-12-07 00:00,WA_DCP
NLBO3,NF LITTLE BUTTE CR AT HWY140,42.4028,-122.5367,671,2010-12-07 00:00,OR_DCP
HLWK2,N F LITTLE RIVER AT WATER PLANT,36.8758,-87.4722,162,2010-12-07 00:00,KY_DCP
NFMN2,NF Mahaogany Creek,41.53194,-119.06306,1787,2023-06-06 00:00,NV_DCP
ALDN7,NF NEW/ASHLAND,36.4384,-81.6542,913,2010-12-07 00:00,NC_DCP
NFFW1,N F NEWAUKUM R NR FOREST,46.6672,-122.7522,269,2010-12-07 00:00,WA_DCP
NFKN7,N Fork Catawba River 3 NE N Fork Catawba River at US 221 3 NE No,35.8754,-81.9425,531,2010-12-07 00:00,NC_DCP
OBLI2,N. Fork Embarras River  AT Oblong,39.0103,-87.9464,150,2008-10-16 00:00,IL_DCP
NFKC1,N FORK KINGS R BLO BALCH DAM,36.9028,-119.05,1065,2010-12-07 00:00,CA_DCP
NFFI1,N. FORK RAWS,43.7897,-114.4208,1913,2010-12-07 00:00,ID_DCP
SHZM7,N Fork Salt River  AT Shelbina 3N,39.7333,-92.45,254,2007-12-31 00:00,MO_DCP
BISI2,N. Fork Vermilion River 2 W Bismarck,40.2652,-87.6427,194,2008-10-19 00:00,IL_DCP
NFPV2,NF POUND RIVER  AT NF POUND RIVER AT POUND (TAILWATER),37.1167,-82.6167,487,2010-12-07 00:00,VA_DCP
STEN1,N.F. REPUBLICAN RVR 8 WNW Haigler 8wnw,40.0694,-102.0514,1021,2007-12-31 00:00,NE_DCP
BSHV2,Nf Shenandoah River  AT Burnshire Dam,38.8772,-78.4678,207.32608,2012-03-20 00:00,VA_DCP
MOJV2,Nf Shenandoah River  AT Mount Jackson,38.75,-78.6333,257,2010-12-07 00:00,VA_DCP
SKBW1,NF SKOKOMISH R BLO LOWER CUSHMAN DAM NR,47.3908,-123.2083,159,2010-12-07 00:00,WA_DCP
SNFW1,N.F. STILLAGUAMISH RIVER 1 E N Fk Stillaguamish R nr Oso,48.2725,-121.8881,65,2010-12-07 00:00,WA_DCP
NFVU1,Nf Virgin 0 N Springdale,37.2097,-112.9778,1219,2010-12-07 00:00,UT_DCP
WEBH1,NF Wailua River  AT near Lihue,22.0719,-159.4181,173,2010-12-07 00:00,HI_DCP
AMFN6,Niagara Falls - American Falls,43.081,-79.0613,166.70927,2016-11-20 00:00,NY_DCP
NIAN6,Niagara Intake  NY - 9063012,43.077,-79.014,181.8,2016-08-30 00:00,NY_DCP
NGAN6,Niagra Falls - Ashland Ave,43.0999,-79.0599,144.60974,2016-11-20 00:00,NY_DCP
NMCM7,NIANGUA 8 SE Macks Creek 8SE - Niangua R,37.8633,-92.8981,234,2010-09-06 00:00,MO_DCP
WNYM7,Niangua River  AT Windyville - Niagua R,37.6842,-92.9242,281,2007-12-31 00:00,MO_DCP
JNPF1,Niceville 4NW - Juniper Creek,30.55722,-86.51944,15.073686,2017-04-14 00:00,FL_DCP
NCHK2,Nicholas,38.3167,-84.1333,264,2010-12-07 00:00,KY_DCP
SSKC1,Nicholas - Sacramento Slough,38.7811,-121.6378,7,2013-04-04 00:00,CA_DCP
NICF1,NICHOLS,27.8797,-82.0489,29,2010-12-07 00:00,FL_DCP
NALF1,NICHOLS,27.89,-82.0119,30,2010-12-07 00:00,FL_DCP
NICS1,Nichols - Lumber River,34.22583,-79.13444,15,2017-05-31 00:00,SC_DCP
SFNN5,NICHOLS RSVR NR SANTA FE,35.6894,-105.88,2279,2010-12-07 00:00,NM_DCP
NICG1,Nickajack Creek 2 E Mableton,33.8031,-84.52,238,2010-12-07 00:00,GA_DCP
NKTT1,Nickajack Dam (Jasper 5S),35.00861,-85.62722,181,2022-10-27 00:00,TN_DCP
HCPA3,Nicksville - Hunter Canyon,31.4047,-110.2572,1639.4271,2014-10-22 00:00,AZ_DCP
PUOC1,Nicolaus - Pumping Plant 1,38.9319,-121.6342,10.970707,2014-07-17 00:00,CA_DCP
ENRT2,Niederwald 1N - Engelke Rd,30.0296,-97.7286,221.66635,2020-12-05 00:00,TX_DCP
OLSA2,Nikolski - NOS,52.9406,-168.8713,8.851926,2015-09-06 00:00,AK_DCP
NILM4,Saint Joseph River Michigan  AT Niles,41.8405,-86.2658,198,2008-10-16 00:00,MI_DCP
SSGN6,Niles - Carver Rd,42.813,-76.341,395,2022-01-18 00:00,NY_DCP
SSHN6,Niles - Glen Haven Rd,42.794,-76.315,475,2022-01-18 00:00,NY_DCP
SSFN6,Niles - Rt 41A Amerman Rd,42.839,-76.373,363,2022-01-18 00:00,NY_DCP
ENSN6,Niles School No10,42.8204,-76.3978,309.35605,2013-01-24 00:00,NY_DCP
NHSO1,Nimishillen Creek  AT North Industry,40.7333,-81.35,337,2008-10-16 00:00,OH_DCP
NROA4,NIMROD DAM,34.9553,-93.1594,156,2010-12-08 00:00,AR_DCP
NMCN1,NINE MILE CHANNEL,41.7922,-103.5189,1165,2010-10-15 00:00,NE_DCP
LKNN6,Ninemile Creek  AT Lakeland,43.0808,-76.2267,110,2010-12-07 00:00,NY_DCP
ONMW1,Ninemile Creek  AT Oroville,48.97,-119.4044,352.26935,2013-04-10 00:00,WA_DCP
NMLI1,NINEMILE CREEK  AT WALLACE,47.4747,-115.9217,918.51227,2013-09-24 00:00,ID_DCP
NINM8,NINE MILE RAWS,47.0708,-114.4022,1008,2010-12-07 00:00,MT_DCP
NNIS1,NINETY NINE ISLANDS RESERVOIR  AT NINETY NINE ISLANDS- COOP OBSE,35.0647,-81.5053,203,2010-12-08 00:00,SC_DCP
WNSS1,Ninety Six 2NW - Wilson Creek,34.20167,-82.04611,143.67078,2020-09-16 00:00,SC_DCP
NINV2,Nineveh,39.0069,-78.1688,183.15306,2012-03-20 00:00,VA_DCP
NINR1,NINIGRET,41.3828,-71.5814,11,2010-12-07 00:00,RI_DCP
SILA2,NINILCHIK 12ESE,60.0147,-151.34,354.1906,2010-12-07 00:00,AK_DCP
NINA2,Ninilchik Road Bridge,60.04833,-151.66472,7,2011-10-24 00:00,AK_DCP
SVRA2,Ninilchik - Silver Salmon Lakes,59.9753,-152.6714,8.434236,2013-07-19 00:00,AK_DCP
NCKA2,NINILCHIK SOUTH,60.0433,-151.6656,40.643642,2010-12-16 00:00,AK_DCP
WEBN6,Ninmile Point - Lake Ontario,43.26667,-77.43389,78.10346,2019-10-24 00:00,NY_DCP
NISO2,Ninnekah 5WSW - Little Washita Micronet A235,34.9334,-98.0187,372.30447,2017-03-29 00:00,OK_DCP
NASO2,Ninnekah - Little Washita,34.9278,-97.9656,349.16168,2011-01-11 00:00,OK_DCP
NHSO2,Ninnekah - Little Washita 121,34.9586,-97.8986,341.2479,2011-01-10 00:00,OK_DCP
CASK1,Ninnescah North Fork 2 SE Castleton,37.8625,-98.0136,452,2007-12-31 00:00,KS_DCP
PECK1,Ninnescah River 3 WSW Peck,37.4569,-97.4236,382,2007-12-31 00:00,KS_DCP
MDKK1,Ninnescah South Fork 4 SE Murdock,37.5616,-97.8528,422,2007-12-31 00:00,KS_DCP
VRDN1,Niobrara River 5 SSW Verdel,42.7333,-98.2167,401,2007-12-31 00:00,NE_DCP
SPKN1,Niobrara River 7 SW Sparks,42.9,-100.3667,724,2007-12-31 00:00,NE_DCP
NZNN1,Niobrara River 8 S Nenzel 8S,42.8047,-101.123,827,2010-07-26 00:00,NE_DCP
BOXN1,Niobrara River  AT Box Butte Dam,42.4583,-103.0675,1219,2008-10-16 00:00,NE_DCP
NRBN1,Niobrara River  AT Niobrara,42.7661,-98.0467,372,2007-12-31 00:00,NE_DCP
NIEC1,NIPOMO EAST,35.0569,-120.4578,179,2010-12-07 00:00,CA_DCP
LKZC1,Nipomo - Lake Lopez,35.1866,-120.4847,191.18272,2012-12-17 00:00,CA_DCP
NIPI2,Nippersink Creek  AT Spring Grove,42.4436,-88.2475,235,2008-10-30 00:00,IL_DCP
OXRC1,Nipton - Ox Ranch,35.2022,-115.1983,1318.4453,2013-03-07 00:00,CA_DCP
HMBI4,Nishnabotna River 1 E Hamburg,40.6333,-95.6333,277,2002-04-17 00:00,IA_DCP
NISS2,Nisland,44.68,-103.57,892.4978,2008-10-24 00:00,SD_DCP
MKNW1,Nisqually River 0 AT Nisqually River at McKenna,46.9333,-122.5667,109,2010-12-07 00:00,WA_DCP
LGRW1,Nisqually River 1 NW Nisqually R at La Grande,46.85,-122.3333,179,2010-12-07 00:00,WA_DCP
ALRW1,Nisqually River 1 W Alder Dam,46.8,-122.32,409,2010-12-08 00:00,WA_DCP
NISW1,Nisqually River 2 W Nisqually River near National,46.75,-122.0833,493,2010-12-07 00:00,WA_DCP
NLGW1,NISQUALLY R @ LA GRANDE DAM,46.8228,-122.3031,315,2010-12-07 00:00,WA_DCP
WSKW1,Nisson - Wishkah River,47.10944,-123.78806,15,2023-01-04 00:00,WA_DCP
NRCA2,Niukluk River  AT Niukluk River at Council,64.89194,-163.67,18,2013-09-05 00:00,AK_DCP
NIWC2,NIWOT SNOTEL,40.03523,-105.54426,3020.6,2016-10-29 00:00,CO_DCP
EGLM7,Nixa 3N - English Village Lift,37.0871,-93.3024,375.0663,2019-09-10 00:00,MO_DCP
NXJM7,Nixa - Junior High,37.0513,-93.293,397.5645,2012-01-13 00:00,MO_DCP
QNFA3,NIXON FLATS RAWS,36.3884,-113.158,1979,2010-12-07 00:00,AZ_DCP
NLIO1,N Lima Outpost,40.9464,-80.655,338,2010-09-24 00:00,OH_DCP
RTJN5,NM ARTESIA 2 WNW,32.8546,-104.4567,1067,2010-12-07 00:00,NM_DCP
ZTCN5,NM AZTEC 43 E,36.7498,-107.2188,2144,2010-12-07 00:00,NM_DCP
CLIN5,NM CLOVIS 7 N,34.5119,-103.1744,1311,2010-12-07 00:00,NM_DCP
VLCN5,NM LOS ALAMOS 13 W,35.8584,-106.5214,2651,2010-12-07 00:00,NM_DCP
MNRN5,NM MOUNTAINAIR 2 WSW,34.517,-106.2702,1982,2010-12-07 00:00,NM_DCP
NAGN5,NM NAGEEZI 18 SSW,36.0346,-107.9045,1971,2010-12-07 00:00,NM_DCP
ATNN5,NM RATON 26 ESE,36.7779,-103.9818,2209,2010-12-07 00:00,NM_DCP
RRSN5,NM RESERVE 1 W,33.7149,-108.7771,1783,2010-12-07 00:00,NM_DCP
NFEN5,NM SANTA FE 20 WNW,35.8245,-106.3178,2208,2010-12-07 00:00,NM_DCP
SVLN5,NM SOCORRO 20 N,34.3557,-106.8859,1472,2010-12-07 00:00,NM_DCP
TSNN5,NM TAOS 27 NW,36.6519,-105.972,2482,2010-12-07 00:00,NM_DCP
MCDM8,NNING CORRAL DOGTOWN,47.7028,-108.4786,934,2010-12-07 00:00,MT_DCP
SBMW4,No. 1 Canal Sybille Near Wheatland,41.885,-105.1903,1587,2011-05-17 00:00,WY_DCP
MRSI2,NO.2,41.3167,-88.7167,155,2007-12-31 00:00,IL_DCP
NPQN6,NOAA NERRS IN NORRIE POINT STATE PARK,41.8317,-73.9419,5,2010-12-07 00:00,NY_DCP
WIWC1,NOAA STREAM GAGE  AT WILLOW CREEK NR 3RD BRIDGE,38.4304,-123.0678,17.46499,2015-06-04 00:00,CA_DCP
KTZA2,NOATAK RIVER RAWS,68.0708,-158.7042,317.49127,2010-12-07 00:00,AK_DCP
NBON6,Nobleboro,43.4167,-74.85,479.1875,2011-01-04 00:00,NY_DCP
CCNI3,Noblesville - Cicero Creek,40.05583,-86.04139,236.91205,2019-11-22 00:00,IN_DCP
NOBF1,NOBLETON,28.6436,-82.2236,20,2010-12-07 00:00,FL_DCP
NOBG1,No Business Creek 6 S Snellville,33.7778,-84.0378,235,2010-12-07 00:00,GA_DCP
NRPF1,Nocatee 10SE - Romp 12,27.0411,-81.7422,14.412909,2020-02-25 00:00,FL_DCP
HCKF1,Nocatee 5W - Romp Well 17,27.1742,-81.9764,11.405822,2020-02-25 00:00,FL_DCP
GRZM7,NODAWAY RIVER 12 W GRAHAM,40.1997,-95.0731,285,2007-12-31 00:00,MO_DCP
ICLI4,Nodaway River 1 E Clarinda,40.7333,-95.0167,300,2002-04-17 00:00,IA_DCP
BRLM7,Nodaway River 1 W Burlington Junction,40.44,-95.09,280,2008-10-23 00:00,MO_DCP
NLSC1,NOEL SPRINGS,39.5381,-122.6669,1496,2010-12-02 00:00,CA_DCP
POUV2,NO.FK. POUND RIVER LAKE,37.1167,-82.6333,546,2010-12-07 00:00,VA_DCP
LCNA3,Nogales - Las Canoas,31.3331,-110.9661,1233.5293,2012-05-11 00:00,AZ_DCP
SCSA3,Nogales - Santa Cruz River,31.3869,-110.8747,1105.4727,2016-01-19 00:00,AZ_DCP
NGWA3,Nogales Wash 3 ENE Nogales Wash nr Nogales 3ENE,31.3544,-110.9261,1178,2010-12-07 00:00,AZ_DCP
NWNA3,NOGALES WASH AT NOGALES,31.3433,-110.9317,1166,2010-12-07 00:00,AZ_DCP
NOIM8,NOISY BASIN SNOTEL,48.15678,-113.94637,1841,2016-11-06 00:00,MT_DCP
BRRV2,Nokesville Road (VA-28),38.73717,-77.53464,53,2023-03-30 00:00,VA_DCP
SKTF1,NOKOMIS,27.1436,-82.4303,5,2010-12-07 00:00,FL_DCP
CUNF1,Nokomis 1SE - Cur2,27.1114,-82.4093,8.097422,2021-07-28 00:00,FL_DCP
LPKF1,Nokomis 1W - Romp Well TR5,27.1359,-82.4514,8.631573,2020-02-25 00:00,FL_DCP
KNIF1,Nokomis 3NE - Knights Trail,27.1597,-82.403,8.930798,2020-02-25 00:00,FL_DCP
JKRF1,Nokomis 5E - Jackson Road,27.1114,-82.3603,10.009965,2021-06-24 00:00,FL_DCP
BOWF1,Nokomis 5SE - Border Rd,27.122,-82.3498,9.81968,2021-06-24 00:00,FL_DCP
BUMT2,Nolan River 1 NW Blum,32.1506,-97.4025,190,2010-12-07 00:00,TX_DCP
LCLT2,NOLAN RIVER 4 SSE Lake Pat Cleburne,32.2889,-97.415,223,2010-12-07 00:00,TX_DCP
LLDT1,NOLICHUCKY RIVER 3 SE NOLICHUCKY RIVER NEAR LOWLAND,36.1262,-83.1756,324,2010-12-07 00:00,TN_DCP
EMBT1,Nolichucky River 7 AT Embreeville TN,36.1764,-82.4572,468,2010-12-07 00:00,TN_DCP
NOLT1,NOLICHUCKY RIVER 8 SSW NOLICHUCKY DAM HEADWATER NEAR GREENVILLE,36.0667,-82.8667,388,2010-12-07 00:00,TN_DCP
NLDT1,Nolichucky River near Greenville,36.06639,-82.86667,388,2010-12-07 00:00,TN_DCP
NLTK2,Nolin Lake Tailwater,37.2631,-86.2522,139,2011-05-23 00:00,KY_DCP
WHMK2,Nolin River at White Mills,37.5509,-86.0452,186,2010-12-07 00:00,KY_DCP
NMRA2,Nome,64.4983,-165.4032,-2,2020-09-24 00:00,AK_DCP
NOCA2,Nome Creek 45 NE Nome Creek above Ophir Creek above Beaver Creek,65.3631,-147.0378,514.90704,2010-12-07 00:00,AK_DCP
FRST1,NONCONNAH CHREEK  AT FARRISVIEW BOULEVARD,35.0705,-89.9555,77.35477,2012-11-01 00:00,TN_DCP
RVPT1,NONCONNAH CREEK  AT RIVERPORT ROAD,35.0802,-90.0791,63.35625,2012-10-30 00:00,TN_DCP
NONT1,NONCONNAH CREEK AT WINCHESTER RD  AT Nonconnah Ck at Winchester,35.0496,-89.818,99,2010-12-07 00:00,TN_DCP
MWNC3,NONEWAUG RIVER  AT Minortown,41.5783,-73.1792,144,2010-12-07 00:00,CT_DCP
NKSW1,Nooksack River 0 AT Nooksack River at Ferndale,48.85,-122.5833,14,2010-12-07 00:00,WA_DCP
NRKW1,Nooksack River 0 W Nooksack River at North Cedarville,48.8419,-122.2931,52,2010-12-07 00:00,WA_DCP
NREW1,Nooksack River  AT Nooksack River at Everson,48.9181,-122.3467,27,2010-12-07 00:00,WA_DCP
NOCA3,NOON CREEK NR SAFFORD,32.671,-109.8,1651,2010-12-07 00:00,AZ_DCP
QNOA3,NOON CREEK RAWS,32.6678,-109.7881,1486,2010-12-07 00:00,AZ_DCP
NOOG1,Noonday Creek 3 SSW Woodstock,34.0683,-84.5358,290,2010-12-07 00:00,GA_DCP
NDYG1,Noonday Creek Hawkins Store Rd. 2 NNW Blackwells,34.0564,-84.5364,279,2010-12-07 00:00,GA_DCP
NOCK1,NORCATUR,39.83694,-100.18806,813,,KS_DCP
NNCC1,NORCO,33.9213,-117.5725,200,2010-12-07 00:00,CA_DCP
NCMM5,NORCROSS 1NW,45.8869,-96.2136,308,2007-12-31 00:00,MN_DCP
BVRG1,Norcross - Beaver Ruin,33.92639,-84.19306,286.36948,2021-03-19 00:00,GA_DCP
BRMG1,Norcross - Browlow Creek,33.94167,-84.16917,281.9896,2021-03-27 00:00,GA_DCP
JAAG1,Norcross - Jackson Creek,33.88667,-84.21167,315.25174,2021-03-26 00:00,GA_DCP
JAWG1,Norcross - Jackson Creek Trib,33.88861,-84.18306,290.4329,2021-03-26 00:00,GA_DCP
ONIC1,Norden - Onion Creek,39.275,-120.3581,1878.8278,2011-01-28 00:00,CA_DCP
NRDC1,NORDHOFF RIDGE - ALERT #614,34.5069,-119.2297,1185,2010-12-07 00:00,CA_DCP
NORP1,Nordmont 2S,41.35,-76.4833,714.81506,2011-03-06 00:00,PA_DCP
NRCN1,Norfolk 2SE - NF Elkhorn River,42.0183,-97.3876,457,2022-07-29 00:00,NE_DCP
HAGV2,Norfolk - The Hague,36.8552,-76.2961,6.9708204,2015-09-24 00:00,VA_DCP
NFDA4,NORFORK RIVER NORFORK LAKE  AT Norfork Dam DCP,36.2492,-92.2378,181,2010-12-07 00:00,AR_DCP
NMSO2,Norge - Little Washita,34.9728,-98.0581,389.37924,2011-01-10 00:00,OK_DCP
EDOC1,Nork Fork Cosumnes River  AT El Dorado - North Fork Cosumnes Riv,38.5889,-120.8439,262,2010-12-07 00:00,CA_DCP
NRLI2,NORMAL,40.5492,-88.9497,241,2010-05-11 00:00,IL_DCP
NMNO2,NORMAN,35.1812,-97.4379,351,2010-12-07 00:00,OK_DCP
NDPT1,NORMANDY DAM - DUCK RIVER,35.4653,-86.2472,260,2010-12-07 00:00,TN_DCP
NRSO2,NORMAN MESONET,35.2361,-97.4648,362,2010-12-07 00:00,OK_DCP
NOMT2,Normanna 1S - Medio Creek,28.5154,-97.7813,65,2023-09-20 00:00,TX_DCP
NSHN7,Norman Shores,35.5044,-80.8797,235,2010-12-07 00:00,NC_DCP
NMKN6,Normans Kill,42.6333,-73.8061,0,2011-03-04 00:00,NY_DCP
NPXN6,NORRIE POINT,41.8314,-73.9422,6,2010-12-07 00:00,NY_DCP
NOMS2,Norris 10NNE,43.6,-101.1,745,2022-11-17 00:00,SD_DCP
NRTT1,Norris Dam,36.22083,-84.09028,255,2022-10-27 00:00,TN_DCP
NRHM8,Norris Hill,45.57,-111.7,1479.9924,2013-10-11 00:00,MT_DCP
NRSP1,Schuylkill River  AT Norristown,40.1167,-75.35,27,2010-12-07 00:00,PA_DCP
NRGM2,Norrisville Rain,39.70139,-76.53333,221.0608,2019-12-10 00:00,MD_DCP
NHPV2,NORTHAMPTON WELL,37.4514,-75.9331,4,2010-12-07 00:00,VA_DCP
