OBJECTID	ID	NAME	CWA	RFC	LON	LAT	MINLON	MAXLON	MINLAT	MAXLAT
5482	AESI4	S SKUNK R BLO SQUAW CR AMES	DMX	NCRFC	-93.6752	42.0136	-93.81208	-93.57208	41.91708	42.14458
5483	GDVM5	SHELL ROCK R GORDONSVILLE	MPX	NCRFC	-93.337	43.6497	-93.54542	-93.12208	43.49208	43.79875
5484	CCTI4	WAPSIPINICON R CENTRAL CITY	DVN	NCRFC	-91.74	42.3831	-91.96208	-91.49292	42.17125	42.63625
5485	ANSI4	WAPSIPINICON R NR ANAMOSA	DVN	NCRFC	-91.392	42.1532	-91.60375	-91.21792	42.02958	42.27792
5486	PRAI4	BUFFALO CR S OF PRAIRIEBURG	DVN	NCRFC	-91.6262	42.4371	-91.88292	-91.37208	42.16708	42.73208
5487	WSPI2	SALT CR WESTERN SPRINGS	LOT	NCRFC	-88.0243	41.9766	-88.14958	-87.87625	41.76292	42.15708
5488	NTWI4	SHELL ROCK R NORTHWOOD 2S	DMX	NCRFC	-93.3565	43.5113	-93.51625	-93.16792	43.39208	43.66958
5489	MCWI4	WINNEBAGO R MASON CITY	DMX	NCRFC	-93.5064	43.3361	-93.81625	-93.10542	43.14208	43.65708
5490	RKFI4	SHELLROCK R ROCKFORD	DMX	NCRFC	-93.1939	43.2141	-93.57875	-92.84708	42.97125	43.49458
5491	SHRI4	SHELL ROCK R SHELL ROCK	DMX	NCRFC	-92.8154	42.9371	-93.16208	-92.52208	42.67958	43.28625
5492	VELN8	BONNES COULEE NR VELVA	BIS	NCRFC	-101.058	47.9641	-101.16208	-100.91792	47.83792	48.07792
5493	BSLM5	BIG STONE LK DAM ORTM5	ABR	NCRFC	-96.6435	45.47	-96.90792	-96.38042	45.22125	45.65708
5494	NIPI2	NIPPERSINK CR SPRING GROVE	LOT	NCRFC	-88.394	42.4498	-88.59125	-88.20958	42.27958	42.59458
5495	JHNI2	FOX R JOHNSBURG	LOT	NCRFC	-88.1436	42.4039	-88.28292	-88.01792	42.22542	42.55292
5496	PNTI2	VERMILION R  PONTIAC	LOT	NCRFC	-88.3703	40.7919	-88.67042	-88.05125	40.57125	40.99458
5497	ODAM5	HIWY 75 DAM LCL	ABR	NCRFC	-96.3482	45.3673	-96.49958	-96.19292	45.16292	45.51958
5498	DBCN8NON	DAZEY NONCON	FGF	NCRFC	-98.6132	47.3249	-98.78292	-98.42208	47.12125	47.54875
5499	VCRN8NON	VALLEY CITY NONCON	FGF	NCRFC	-98.3309	47.0422	-98.56625	-98.15125	46.82958	47.24042
5500	PBNN8	RED R  PEMBINA	FGF	NCRFC	-97.2419	48.7423	-97.79542	-96.85125	48.53792	48.99875
5501	KNTM5	WHISKEY CR KENT	FGF	NCRFC	-96.4604	46.4226	-96.70375	-96.18042	46.28792	46.53625
5502	BROM5	OTTERTAIL R BRECKENRIDGE	FGF	NCRFC	-96.3604	46.3097	-96.60792	-96.13875	46.14208	46.49875
5503	BYRI2	ROCK R BYRON	LOT	NCRFC	-89.0869	42.1211	-89.29958	-88.84292	41.83792	42.36958
5504	DXRI2	RCOK R DIXON	LOT	NCRFC	-89.3294	42.0007	-89.71208	-88.89708	41.75458	42.27375
5505	JOSI2	ROCK R JOSLIN	DVN	NCRFC	-89.887	41.7275	-90.30792	-89.49708	41.53792	41.96125
5506	MLII2	ROCK R MOLINE	DVN	NCRFC	-90.3003	41.464	-90.52458	-90.05125	41.30042	41.64875
5507	CHII2URB	CHI SHIP CANAL HWY 43 URB RO	LOT	NCRFC	-87.7175	41.889	-87.82458	-87.60542	41.71708	42.09875
5508	CALSAG	BEGIN CAL SAG CHANNEL	LOT	NCRFC	-87.6316	41.6126	-87.75792	-87.46792	41.51708	41.71125
5509	LOKI2	CHI SHIP CANAL LOCKPORT	LOT	NCRFC	-87.8835	41.667	-88.14958	-87.65125	41.54208	41.81542
5510	MORI2	ILLINOIS R  MORRIS	LOT	NCRFC	-88.107	41.4463	-88.44958	-87.70958	41.22125	41.64458
5511	MRSI2	ILLINOIS R MARSEILLES	LOT	NCRFC	-88.5705	41.3169	-88.75375	-88.38875	41.09208	41.51958
5512	SRDI2	ILLINOIS R  UTICA STARVED ROCL LD6	LOT	NCRFC	-88.8312	41.3022	-89.01208	-88.66375	41.17542	41.42375
5513	LSLI2	ILLINOIS R LA SALLE	LOT	NCRFC	-89.045	41.3891	-89.21208	-88.88458	41.12542	41.64458
5514	HNYI2	ILLINOIS R  HENRY	ILX	NCRFC	-89.3662	41.3306	-89.69958	-89.06375	41.07958	41.58208
5515	PIAI2	ILLINOIS R PEORIA	ILX	NCRFC	-89.3543	40.9747	-89.68292	-88.94292	40.66292	41.23208
5516	PRAI2	ILLINOIS R PEORIA LD 7	ILX	NCRFC	-89.7249	40.7675	-90.05792	-89.33458	40.58375	40.99042
5517	KNGI2	ILLINOIS R KINGSTON MINES	ILX	NCRFC	-89.6882	40.5289	-89.86208	-89.50958	40.33792	40.72792
5518	COPI2	ILLINOIS R  COPPERAS CR  MANITO 7WNW	ILX	NCRFC	-89.8872	40.5878	-90.05792	-89.73875	40.42958	40.71542
5519	HAVI2	ILLINOIS R HAVANA	ILX	NCRFC	-89.9916	40.3952	-90.50375	-89.44708	40.18375	40.67792
5520	BTHI2	ILLINOIS R  BATH	ILX	NCRFC	-90.2364	40.252	-90.44958	-90.02625	40.09625	40.38625
5521	BEAI2	ILLINOIS R  BEARDSTOWN	ILX	NCRFC	-90.2923	40.1283	-90.66625	-89.92208	39.89208	40.40708
5522	NLGI2	ILLINOIS R LA GRANGE LD 8	LSX	NCRFC	-90.5518	40.0214	-90.77458	-90.38458	39.90875	40.16958
5523	MROI2	ILLINOIS R MEREDOSIA	LSX	NCRFC	-90.3172	39.8797	-90.75792	-89.96375	39.74625	40.01958
5524	VALI2	ILLINOIS R  VALLEY CITY	LSX	NCRFC	-90.4618	39.754	-90.91625	-89.97625	39.60875	39.88208
5525	HARI2	ILLINOIS R HARDIN	LSX	NCRFC	-90.4058	39.4728	-90.82458	-89.89292	39.07958	39.74042
5526	LEMI2	DES PLAINES R LEMONT	LOT	NCRFC	-87.9316	41.7476	-88.05792	-87.78042	41.64625	41.84458
5527	RCHM7	BIG R NR RICHWOODS	LSX	NCRFC	-90.6719	37.9561	-91.02458	-90.29292	37.73792	38.19042
5528	EWMM7	MDL FABIUS R  EWING 1NNE	LSX	NCRFC	-92.0203	40.2173	-92.31208	-91.67625	39.98375	40.47375
5529	EWNM7	N FABIUS R EWING 5E	LSX	NCRFC	-91.9454	40.2849	-92.26208	-91.57208	39.99208	40.52375
5530	TAYM7	S FABIUS R TAYLOR	LSX	NCRFC	-91.8959	39.9986	-92.34958	-91.53875	39.80042	40.24042
5531	MKLM5	SNAKE R WARREN	FGF	NCRFC	-96.5568	48.2037	-96.74125	-96.33875	48.11708	48.30292
5532	SRBM5	SNAKE R RADIUM 5NE	FGF	NCRFC	-96.4612	48.2908	-96.57875	-96.34708	48.17958	48.39875
5533	WIWN8	WILLOW CR NR ST THOMAS	FGF	NCRFC	-97.6412	48.6459	-98.04958	-97.30542	48.52542	48.76958
5534	GRNN8	PARK R GRAFTON	FGF	NCRFC	-97.7989	48.5407	-98.25792	-97.38875	48.32958	48.75708
5535	AGYM5	MIDDLE R ARGYLE	FGF	NCRFC	-96.326	48.3627	-96.84125	-96.03042	48.18375	48.52375
5536	WSWN8	FOREST R WARSAW H29	FGF	NCRFC	-97.4618	48.2052	-97.84542	-97.15958	47.97958	48.40292
5537	ALVM5	SNAKE R  ALVARADO	FGF	NCRFC	-96.696	48.1294	-97.03708	-96.36792	48.00875	48.25292
5538	MNVN8	TURTLE R MANVEL	FGF	NCRFC	-97.3906	47.9284	-97.68292	-97.13042	47.74625	48.13208
5539	TRSM5	TAMARAC R STEPHEN	FGF	NCRFC	-96.5229	48.4767	-96.97875	-95.91375	48.29625	48.63208
5540	PMAN8	PEMBINA R 3 SE PEMBINE	FGF	NCRFC	-97.5224	48.8492	-97.90792	-97.22625	48.69208	49.01125
5541	NCTM5	N BR TWO RIVERS NORTHCOTE	FGF	NCRFC	-96.6442	48.8888	-97.03708	-96.13042	48.75875	49.07375
5542	HLLM5	TWO RIVERS R  HALLOCK	FGF	NCRFC	-96.5772	48.7727	-96.97875	-96.00958	48.67958	48.86125
5543	PBDM5	PEMBINA DIT MATTSON	FGF	NCRFC	-96.8149	48.6262	-97.11625	-96.47208	48.50875	48.75708
5544	NWKM7	SO FABIUS R NEWARK	LSX	NCRFC	-92.2798	40.2061	-92.59542	-91.99292	39.96708	40.45292
5545	PALM7	NORTH R PALMYRA	LSX	NCRFC	-91.8644	39.8187	-92.28292	-91.51792	39.62125	40.08208
5546	LSLM7	PERUQUE CR LAKE ST LOUIS	LSX	NCRFC	-90.9473	38.7912	-91.08708	-90.80542	38.72542	38.84875
5547	JHNI2ROR	FOX R JOHNSBURG IL	LOT	NCRFC	-88.1688	42.4139	-88.25792	-88.10542	42.33792	42.49458
5548	AFBI2	FOX R ALGONQUIN	LOT	NCRFC	-88.2359	42.2407	-88.42875	-88.05542	42.05458	42.43625
5549	SELI2	FOX R SOUTH ELGIN	LOT	NCRFC	-88.2917	42.0667	-88.50375	-88.08458	41.96708	42.18208
5550	SCHI2	FERSON CR ST. CHARLES	LOT	NCRFC	-88.3902	41.9809	-88.49542	-88.30125	41.89625	42.06958
5551	MNGI2	FOX R MONTGOMERY	LOT	NCRFC	-88.3065	41.8787	-88.44958	-88.17625	41.70458	42.03625
5552	YRKI2	BLACKBERRY CR YORKVILLE	LOT	NCRFC	-88.4194	41.7982	-88.51208	-88.32625	41.64625	41.94458
5553	DAYI2	FOX R  DAYTON	LOT	NCRFC	-88.6922	41.6439	-89.11625	-88.18458	41.35458	41.92792
5554	WLMI2	KANKAKEE R WILMINGTON 4NW	LOT	NCRFC	-87.9198	41.2194	-88.22875	-87.60958	40.93792	41.49042
5555	MOXI2	AUX SABLE CR MORRIS	LOT	NCRFC	-88.3785	41.5226	-88.56625	-88.22625	41.37958	41.68625
5556	WAPI4	IOWA R WAPELLO	DVN	NCRFC	-91.4173	41.2643	-91.78292	-91.10125	41.13375	41.42375
5557	LANM5	CEDAR R LANSING	ARX	NCRFC	-92.9237	43.8397	-93.10375	-92.75958	43.71292	43.96125
5558	NWBI2	EDWARDS R NEW BOSTON	DVN	NCRFC	-90.4405	41.2504	-91.01625	-89.95125	41.13792	41.38208
5559	PCKI2	POPE CR KEITHSBURG	DVN	NCRFC	-90.571	41.1582	-90.94958	-90.19292	41.05042	41.23208
5560	OKVI4	IOWA R OAKVILLE	DVN	NCRFC	-91.1977	41.1135	-91.38292	-91.04292	40.99625	41.21125
5561	VINI4	CEDAR R VINTON	DVN	NCRFC	-92.1477	42.3416	-92.43708	-91.82208	42.07542	42.62375
5562	PLOI4	CEDAR R PALO	DVN	NCRFC	-91.9156	42.1439	-92.21625	-91.70958	41.95875	42.34042
5563	CIDI4	CEDAR R CEDAR RAPIDS	DVN	NCRFC	-91.7346	42.0761	-91.97458	-91.56375	41.91708	42.29458
5564	TCRI4	CEDAR R TIPTON 7S ROCHESTER	DVN	NCRFC	-91.4167	41.9119	-91.82875	-91.09708	41.64208	42.19875
5565	FPCI4	PRAIRIE CR FAIRFAX	DVN	NCRFC	-92.0568	41.9553	-92.31208	-91.75542	41.84625	42.09875
5566	OMNM7	CUIVRE R OLD MONROE	LSX	NCRFC	-90.9756	38.9163	-91.24958	-90.69708	38.77542	39.16958
5567	DRCM7	DARDENNE CR OLD TOWN ST PETERS	LSX	NCRFC	-90.7673	38.7395	-91.02042	-90.55542	38.67125	38.83208
5568	GUNI2	DES PLAINES R NR GURNEE	LOT	NCRFC	-87.9262	42.4248	-88.01208	-87.84708	42.31708	42.51542
5569	LDRI2	DES PLAINES R LINCOLNSHIRE	LOT	NCRFC	-87.9614	42.2784	-88.05792	-87.87625	42.17542	42.39042
5570	BLEW3	BLACK EARTH CR  BLACK EARTH	MKX	NCRFC	-89.6476	43.1187	-89.76625	-89.54292	43.04208	43.20292
5571	CDLI2	SANGAMON R  CHANDLERVILLE	ILX	NCRFC	-89.986	40.019	-90.17458	-89.85125	39.88792	40.14042
5572	COFI2	EF SHOAL CR  COFFEEN	LSX	NCRFC	-89.3311	39.2356	-89.42042	-89.23875	39.12542	39.36125
5573	LCRW3	LA CROSSE R NR LA CROSSE 4NE	ARX	NCRFC	-91.097	43.8396	-91.22875	-90.93458	43.75875	43.94042
5574	MENW3	RED CEDAR R  MENOMONIE	MPX	NCRFC	-92.0031	44.9369	-92.22875	-91.78875	44.82125	45.03625
5575	NPVI4	S FK IOWA R  NEW PROVIDENCE	DMX	NCRFC	-93.4175	42.4345	-93.69542	-93.12208	42.26708	42.59875
5576	PRNI2	SHOAL CR PIERRON 4E	LSX	NCRFC	-89.5143	39.0993	-89.73292	-89.27208	38.75458	39.43208
5577	TOLI4	DEER CR NR TOLEDO	DMX	NCRFC	-92.6562	42.0934	-92.81625	-92.51375	41.98375	42.19458
5578	DOBM5	DOBBINS CR AUSTIN 21ST ST NE	ARX	NCRFC	-92.85	43.6977	-92.96625	-92.73042	43.62542	43.77375
5579	FOBM5	ST LOUIS R FORBES	DLH	NCRFC	-92.2863	47.4956	-92.62042	-91.96375	47.26708	47.82375
5580	BERW3	FOX R BERLIN	MKX	NCRFC	-89.2825	43.8143	-89.73292	-88.73458	43.49208	44.17375
5581	WDEW3	WISCONSIN R WISCONSIN DELLS	MKX	NCRFC	-89.9116	43.7614	-90.27875	-89.59708	43.48792	43.97375
5582	PORW3	WISCONSIN R PORTAGE	MKX	NCRFC	-89.6438	43.5756	-89.79125	-89.40958	43.47958	43.68625
5583	BABW3	BARABOO R BARABOO	MKX	NCRFC	-89.8095	43.449	-90.00792	-89.60125	43.35875	43.54042
5584	PDSW3	WISCONSIN R PRAIREDUSAC	MKX	NCRFC	-89.4426	43.4265	-89.78292	-89.01375	43.20458	43.61125
5585	HILW3	S BR BARABOO R HILLSBORO	ARX	NCRFC	-90.3917	43.6362	-90.48292	-90.29708	43.56292	43.71542
5586	LAVW3	BARABOO R LAVALLE	MKX	NCRFC	-90.2801	43.708	-90.47458	-90.07625	43.55042	43.86542
5587	RSPW3	BARABOO R ROCK SPRINGS	MKX	NCRFC	-90.0867	43.5302	-90.37875	-89.84292	43.36292	43.71958
5588	CSHM4	CLINTON R STERLING HEIGHTS	DTX	NCRFC	-83.1945	42.7538	-83.39542	-83.00542	42.58792	42.90708
5589	FSRM4	CLINTON R FRASER	DTX	NCRFC	-83.0928	42.5325	-83.24125	-82.92208	42.39208	42.68625
5590	WEBN8NON	STARKWEATHER NONCON	FGF	NCRFC	-98.7801	48.6294	-98.91625	-98.63042	48.49625	48.79458
5591	EDEN8NON	EDMORE COU NONCON	FGF	NCRFC	-98.5998	48.6195	-98.70792	-98.45125	48.48792	48.72375
5592	THLM5	ZUMBRO R  THEILMAN	ARX	NCRFC	-92.3039	44.2606	-92.46208	-92.13042	44.11708	44.41542
5593	CRYM4	PAINT R CRYSTAL FALLS	MQT	NCRFC	-88.6237	46.261	-89.09125	-88.25958	46.01292	46.55708
5594	MN01C	ST LOUIS CO FFG	DLH	NCRFC	-92.0039	46.9339	-92.18708	-91.79292	46.73375	47.11958
5595	MN02C	LAKE CO FFG	DLH	NCRFC	-91.3751	47.3676	-91.82042	-91.00125	46.92125	47.76125
5596	CPEI3	NBR ELKHART R COSPERVILLE	IWX	NCRFC	-85.3503	41.502	-85.52458	-85.17625	41.37542	41.62375
5597	AHCM4	CLINTON R AUBURN HILLS	DTX	NCRFC	-83.3725	42.6944	-83.53292	-83.20125	42.55875	42.84042
5598	MCCI3	SALT CR NR MCCOOL	LOT	NCRFC	-87.0929	41.505	-87.19542	-87.00125	41.37542	41.62375
5599	IN02C	PORTER CO FFG	LOT	NCRFC	-87.2029	41.5824	-87.47458	-86.91375	41.42958	41.72792
5600	ILRM5	CLOUQUET R ISLAND LAKE RES	DLH	NCRFC	-92.1374	47.0166	-92.32042	-91.94708	46.94625	47.08208
5601	FLRM5	BEAVER R FISH LAKE DAM	DLH	NCRFC	-92.2268	46.9086	-92.38708	-92.10542	46.80875	46.99458
5602	GBYW3	FOX R GREEN BAY	GRB	NCRFC	-88.2783	44.3092	-88.58708	-87.97625	44.07958	44.55708
5603	OSHW3	LAKE WINNEBAGO OSHKOSH	GRB	NCRFC	-88.7132	44.0536	-89.39958	-88.23042	43.61292	44.46542
5604	OSHW3ROR	LAKE WINNEBAGO OSHKOSH	GRB	NCRFC	-88.5081	44.0433	-88.99125	-88.27625	43.74625	44.24042
5605	MUSW3	WISCONSIN R MUSCODA	ARX	NCRFC	-90.0495	43.2053	-90.48708	-89.56792	42.94208	43.50292
5606	ADRM4	RIVER RAISIN ADRIAN	DTX	NCRFC	-84.1274	41.9315	-84.30375	-83.91792	41.78792	42.08208
5607	HUDI4	BLACK HAWK CR HUDSON	DMX	NCRFC	-92.6899	42.3903	-92.98708	-92.40958	42.23792	42.55708
5608	FNHI4	W FK CEDAR R FINCHFORD	DMX	NCRFC	-92.7347	42.6854	-92.92458	-92.50542	42.56292	42.83625
5609	MNHM5	CROW R AT MANANNAH	MPX	NCRFC	-94.8838	45.361	-95.28292	-94.52208	45.04208	45.66542
5610	BRSI2	SHOAL CR NR BREESE	LSX	NCRFC	-89.5158	38.7091	-89.61208	-89.43458	38.57125	38.82375
5611	WHRW3	WHITE R ASHLAND	DLH	NCRFC	-91.0135	46.4658	-91.11625	-90.88042	46.39625	46.53208
5612	CODI2	CRAB ORCHARD LK NR CARBONDALE	PAH	NCRFC	-88.999	37.6927	-89.18292	-88.75542	37.53792	37.83625
5613	CODI2ROR	CRAB ORCHARD LK NR CARBONDALE	PAH	NCRFC	-89.0853	37.7193	-89.18292	-88.95542	37.65875	37.77792
5614	BLIM4	RIVER RAISIN BLISSFIELD	DTX	NCRFC	-84.0505	41.7796	-84.32875	-83.83042	41.61708	41.93208
5615	SBBM5	STONEY R NR BABBITT	DLH	NCRFC	-91.5852	47.5801	-91.79542	-91.32625	47.42125	47.72792
5616	MTWI4	TIMBER CR NR MARSHALLTOWN 4SE	DMX	NCRFC	-92.9386	41.9453	-93.23292	-92.76375	41.81708	42.04875
5617	LNSI2	NORTH CR LANSING	LOT	NCRFC	-87.5464	41.5148	-87.60375	-87.49292	41.43792	41.58208
5618	DNDM4	RIVER RAISIN DUNDEE	DTX	NCRFC	-83.809	41.8813	-83.98708	-83.63042	41.74208	41.97792
5619	SALM4	SALINE R SALINE	DTX	NCRFC	-83.8371	42.174	-83.99542	-83.66792	42.07125	42.27792
5620	OAKI2	MIDLOTHIAN CR OAK FOREST	LOT	NCRFC	-87.7763	41.5861	-87.86625	-87.70125	41.52542	41.64042
5621	HAVI4	RICHLAND CR NR HAVEN 1NE	DMX	NCRFC	-92.6322	41.884	-92.77458	-92.45542	41.80875	41.94458
5622	JANI4	CEDAR R JANESVILLE	DMX	NCRFC	-92.4693	42.8449	-92.72875	-92.25125	42.58375	43.10292
5623	THNI2	THORN CR THORTON	LOT	NCRFC	-87.6055	41.5426	-87.67875	-87.53875	41.47542	41.59875
5624	ALOI4	CEDAR R WATERLOO	DMX	NCRFC	-92.4001	42.5012	-92.55792	-92.25542	42.34625	42.64458
5625	TAMI4	IOWA R TAMA	DMX	NCRFC	-92.8346	42.0247	-93.26625	-92.52625	41.85042	42.19458
5626	GRYM4	AU SABLE R GRAYLING	APX	NCRFC	-84.7483	44.8283	-84.83708	-84.65542	44.59208	45.04042
5627	LUZM4	S BR AU SABLE R LUZERNE	APX	NCRFC	-84.5181	44.4695	-84.90792	-84.20958	44.25042	44.66125
5628	MIOM4	AU SABLE R MIO	APX	NCRFC	-84.2058	44.5713	-84.40375	-83.96375	44.36708	44.77375
5629	STRM4	RIFLE R STERLING	APX	NCRFC	-84.1116	44.3092	-84.40792	-83.91792	44.02125	44.51958
5630	NTCM4	AU GRES R NATIONAL CITY	APX	NCRFC	-83.8902	44.2754	-84.04958	-83.71792	44.13375	44.47375
5631	SKWM5	S KAWISHIWI NR ELY	DLH	NCRFC	-91.8346	47.717	-92.11208	-91.59708	47.54208	47.86958
5632	IRIM5	ISABELLA R NR ISABELLA	DLH	NCRFC	-91.2689	47.7487	-91.56208	-90.91792	47.55042	47.92375
5633	APEM4	THUNDER BAY R ALPENA	APX	NCRFC	-83.6529	44.8678	-83.93292	-83.36792	44.65042	45.22375
5634	WOLM4	STURGEON R WOLVERINE	APX	NCRFC	-84.6614	45.1654	-84.85792	-84.48042	44.97542	45.33625
5635	INRM4	INDIAN R INDIAN RIVER	APX	NCRFC	-84.7769	45.4589	-85.08708	-84.49292	45.22125	45.67375
5636	BPLI4	IOWA R NR BELLE PLAINE 3S	DVN	NCRFC	-92.4079	41.927	-92.62458	-92.20542	41.77125	42.08208
5637	KALI4	ENGLISH R NR KALONA 1 SSW	DVN	NCRFC	-92.0368	41.5015	-92.54125	-91.66792	41.38375	41.61125
5638	MTWW3	MANITOWOC R MANITOWOC	GRB	NCRFC	-88.0003	44.1371	-88.31208	-87.67625	43.92542	44.39458
5639	MRNM4	PRESQUE ISLE R MARENISCO	MQT	NCRFC	-89.7133	46.2741	-89.95375	-89.50958	46.14625	46.39875
5640	BESM4	BLACK R BESSEMER	MQT	NCRFC	-89.9602	46.4284	-90.12875	-89.79292	46.25875	46.58625
5641	EBRI4	SALT CR NR ELBERON 3S	DMX	NCRFC	-92.3834	42.083	-92.64542	-92.15958	41.94208	42.20708
5642	HRTI4	WALNUT CR NR HARTWICK4NW	DMX	NCRFC	-92.5234	41.8369	-92.73292	-92.36375	41.76708	41.91125
5643	ALSM4	STURGEON R ALSTON	MQT	NCRFC	-88.6694	46.523	-88.81208	-88.50958	46.28792	46.75708
5644	SNWM4	STURGEON R SIDNAW	MQT	NCRFC	-88.4089	46.5682	-88.61625	-88.22625	46.43792	46.68625
5645	BOLM4	THUNDER BAY R BOLTON	APX	NCRFC	-83.9786	44.9687	-84.33708	-83.60958	44.67958	45.21125
5646	BONM4	N BR THUNDER BAY R BOLTON	APX	NCRFC	-83.8401	45.2048	-84.17875	-83.56375	45.04625	45.37792
5647	CRNM4	ESCANABA R CORNELL	MQT	NCRFC	-87.3265	46.0286	-87.54958	-87.16792	45.87542	46.17792
5648	GFKM4	MANISTIQUE R GERMFASK	MQT	NCRFC	-85.8909	46.3512	-86.25792	-85.59292	46.07125	46.61125
5649	BLAM4	MANISTIQUE R BLANEY	MQT	NCRFC	-86.1147	46.3137	-86.40792	-85.75542	46.05875	46.57375
5650	TAPM4	TAHQUAMENON R PARADISE	MQT	NCRFC	-85.3555	46.3686	-85.88708	-84.83042	46.13792	46.61125
5651	MSQM4	MANISTIQUE R MANISTIQUE	MQT	NCRFC	-86.3043	46.2405	-86.67042	-85.82625	45.99208	46.50292
5652	EADM7URB	EADM7 URBAN RO ZONE	LSX	NCRFC	-90.2613	38.7259	-90.39125	-90.17208	38.62125	38.81542
5653	FLSI2	BUTTERFIELD CR  FLOSSMOOR	LOT	NCRFC	-87.7224	41.5115	-87.81208	-87.62625	41.43375	41.57375
5654	PQSM4	PRESQUE ISLE R TULA	MQT	NCRFC	-89.7442	46.444	-89.89542	-89.59292	46.32542	46.59458
5655	RUDM4	PINE R RUDYARD	APX	NCRFC	-84.806	46.2382	-85.04958	-84.55125	46.08792	46.36958
5656	HOXM4	PINE R HOXEYVILLE	APX	NCRFC	-85.5386	44.13	-85.80375	-85.30125	43.98792	44.26958
5657	ILKM4	INDIAN R AT INDIAN LK	MQT	NCRFC	-86.4751	46.1251	-86.77042	-86.22625	45.88792	46.37792
5658	HRVM4	CHOCOLAY R HARVEY	MQT	NCRFC	-87.301	46.382	-87.50792	-87.12625	46.24208	46.51125
5659	PRNM4	M BR ESCANABA R PRINCETON	MQT	NCRFC	-87.7749	46.3961	-88.05792	-87.45958	46.25875	46.54458
5660	ETNM4	GRAND R EATON RAPIDS	GRR	NCRFC	-84.4348	42.3858	-84.79125	-84.04708	42.12958	42.56125
5661	URDM4	UPR ROUGE R DETROIT	DTX	NCRFC	-83.383	42.4437	-83.48292	-83.25958	42.35042	42.56958
5662	EDRI4	TURKEY R ELDORADO 1E	ARX	NCRFC	-91.9291	43.1292	-92.12875	-91.78458	42.96292	43.26958
5663	BLFI4	IOWA R UPR BLUFFTON	ARX	NCRFC	-92.1532	43.4604	-92.45375	-91.88042	43.33375	43.58625
5664	LFKM5	LITTLE FORK R LITTLE FORK	DLH	NCRFC	-93.0655	47.9308	-93.64958	-92.34708	47.52125	48.41958
5665	BIFM5	BIG FORK R BIG FORK	DLH	NCRFC	-93.7949	47.7894	-94.36208	-93.24708	47.40458	48.22792
5666	CDCI2	DEER CR  CHICAGO HEIGHTS	LOT	NCRFC	-87.6329	41.4529	-87.74958	-87.54708	41.37542	41.54458
5667	SHRM4	MANISTEE R SHERMAN	APX	NCRFC	-85.1779	44.5915	-85.78708	-84.73875	44.30042	45.04875
5668	PLSM5	WILLOW R PALISADE	DLH	NCRFC	-93.6767	46.9503	-94.03708	-93.34708	46.67958	47.18625
5669	CRLM5	PINE R CROSS LAKE	DLH	NCRFC	-94.3054	46.7783	-94.70375	-93.82625	46.57958	46.99042
5670	GLLM5	GULL LAKE RESERVOIR	DLH	NCRFC	-94.3723	46.513	-94.63292	-94.08458	46.31292	46.69875
5671	NIMM5	CROW WING R NIMROD	FGF	NCRFC	-95.0588	46.9256	-95.53708	-94.55958	46.61292	47.23625
5672	BRAM5	MISSISSIPPI R BRAINERD	DLH	NCRFC	-93.9252	46.6018	-94.27875	-93.58042	46.27958	46.88208
5673	MOTM5	CROW WING R MOTLEY	MPX	NCRFC	-95.0963	46.4666	-95.63708	-94.58875	46.08792	46.90708
5674	LGPM5	LONG PRAIRIE R LONG PRAIR	MPX	NCRFC	-95.2792	45.971	-95.66208	-94.80958	45.73792	46.19042
5675	LATI2	ROCK R LATHAM PARK	LOT	NCRFC	-88.9565	42.4397	-89.14958	-88.78458	42.34625	42.55292
5676	LTRN8	TURTLE R ARVILLA	FGF	NCRFC	-97.812	48.0196	-98.09958	-97.48875	47.83792	48.18625
5677	LPRN8	LTL S PEMBINA R WALHALLA	FGF	NCRFC	-98.2594	48.8555	-98.47458	-97.93875	48.72125	49.02375
5678	NCEN8	PEMBINA R NECHE	FGF	NCRFC	-97.8015	48.9294	-98.04125	-97.53458	48.82542	49.02792
5679	AKRN8	TONGUE R AKRA	FGF	NCRFC	-97.983	48.7687	-98.29125	-97.72625	48.65875	48.89042
5680	MLLM5ROR	MILLE LACS LAKE	MPX	NCRFC	-93.6461	46.2399	-93.84542	-93.44292	46.08792	46.38625
5681	MTLM5	LONG PRAIRIE R MOTLEY	MPX	NCRFC	-94.8189	46.1721	-95.15375	-94.42208	45.86292	46.39458
5682	FEDM5ROR	LEECH LAKE	DLH	NCRFC	-94.4068	47.1636	-94.65375	-94.18875	47.02125	47.33208
5683	GNNM4	E BR ESCANABA R GWINN	MQT	NCRFC	-87.5398	46.4044	-87.79542	-87.33458	46.25458	46.51958
5684	RDOM4	AU SABLE R RED OAK	APX	NCRFC	-84.4914	44.8121	-84.79958	-84.16375	44.57958	45.12375
5685	TACM5	PRAIRIE R TACONITE	DLH	NCRFC	-93.2584	47.5169	-93.55375	-92.93458	47.31708	47.73625
5686	WRBM5	SWAN R WARBA	DLH	NCRFC	-93.2382	47.2778	-93.47458	-92.99292	47.08792	47.46958
5687	SDYM5	SANDY LAKE	DLH	NCRFC	-93.1278	46.7189	-93.44958	-92.76375	46.53792	46.94042
5688	BRMN8	SHEY R BL DEV OUT	FGF	NCRFC	-99.6095	47.9284	-100.03292	-99.23042	47.66292	48.21125
