USGS_ID	USGS_name	Site_type	Longitude	Latitude	Alt_Lon	Alt_Lat	Elevation	Minlon	Maxlon	Minlat	Maxlat	RFC_ID	NWS_ID	NWS_alt_ID	HSA_ID	CWA_ID	GOES_ID	HUC8	State_Code	NWM Reach ID	Active	PEDTS obs	PEDTS_pred	Hgraph_type
404751074250601	MORRISTOWN  USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.42056	40.79667	-	-	-	-	-	-	-	-	MSTN4	-	PHI	-	17DB7528	-	-	-	-	-	-	unknown
3230800	DEER CREEK AT MOUNT STERLING OH	unknown	-83.25722	39.71500	-83.40160	39.85530	-	-83.59951	-83.201	39.69234	40.03917	OHRFC	MSTO1	-	ILN	ILN	CE4B8A60	-	OH	3483935	TRUE	HGIRG	HGIFE	unknown
8074598	WHITEOAK BAYOU AT MAIN ST HOUSTON TX	unknown	-95.35833	29.76639	-	-	-	-	-	-	-	-	MSTT2	-	HGX	-	DE2264AA	-	-	-	-	-	-	unknown
7191160	SPAVINAW CREEK NEAR MAYSVILLE AR	unknown	-94.55111	36.36444	-	-	-	-	-	-	-	-	MSVA4	-	TSA	-	DDE4EA20	-	-	-	-	-	-	unknown
7375230	TCHEFUNCTE RIVER AT MADISONVILLE LA	unknown	-90.15472	30.40389	-	-	-	-	-	-	-	LMRFC	MSVL1	-	LIX	-	D117445A	-	LA	938090190	TRUE	HGIRG		unknown
-	-	unknown	-112.15200	33.62770	-	-	-	-112.22278	-112.08111	33.56361	33.68972	CBRFC	MSXA3LLH	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-112.10400	33.66880	-	-	-	-112.15444	-112.04222	33.61833	33.71889	CBRFC	MSXA3LUH	-	-	-	-	-	-	-	-	-	-	unknown
10257600	MISSION C NR DESERT HOT SPRINGS CA	Stream	-116.62722	34.01111	-116.69200	34.09130	-	-116.79125	-116.60125	33.98792	34.17792	CNRFC	MSYC1	-	SGX	-	16C8D4E2	18100200	-	-	-	-	-	unknown
6918740	LITTLE SAC RIVER NEAR MORRISVILLE MO	unknown	-93.48564	37.48286	-93.33370	37.34960	880.31000	-93.55375	-93.09292	37.19625	37.50708	MBRFC	MSZM7	2515	SGF	SGF	CE647D98	-	MO	7374093	TRUE	HGIRG	HGIFF	unknown
3150700	OHIO RIVER AT MARIETTA OH	unknown	-81.45778	39.40944	-	-	-	-	-	-	-	-	MTAO1	-	RLX	-	DDB154FE	-	-	-	-	-	-	unknown
455959121323700	MT. ADAMS P. NR TROUT LAKE WA	Atmosphere	-121.54361	45.99972	-	-	-	-	-	-	-	-	MTAW1	-	PDT	-	DDDEB3AC	-	-	-	-	-	-	unknown
2423380	CAHABA RIVER NEAR MOUNTAIN BROOK AL	unknown	-86.71278	33.48167	-	-	-	-	-	-	-	-	MTBA1	-	BMX	-	DD283762	-	-	-	-	-	-	unknown
400644116332401	DRY HILLS PRECIP NR CORTEZ NV	unknown	-116.55681	40.11225	-	-	-	-	-	-	-	-	MTBN2	-	LKN	-	DE0AF480	-	-	-	-	-	-	unknown
1362487	BEAVER KILL AT MOUNT TREMPER NY	unknown	-74.27722	42.04667	-	-	-	-	-	-	-	-	MTBN6	-	ALY	-	DE4F860C	-	-	-	-	-	-	unknown
8211000	NUECES RV NR MATHIS TX	unknown	-97.86000	28.03806	-	-	26.53000	-	-	-	-	WGRFC	MTBT2	-	CRP	-	174B96FC	-	TX	3170312	TRUE	HGIRG	HGIFF	unknown
9371520	MCELMO CREEK ABOVE TRAIL CANYON NEAR CORTEZ CO	unknown	-108.70000	37.32667	-	-	-	-	-	-	-	-	MTCC2	-	GJT	-	DE0616EE	-	-	-	-	-	-	unknown
4092977	TURKEY CREEK AT 61ST AV AT MERRILLVILLE IN	unknown	-87.32375	41.50744	-	-	-	-	-	-	-	-	MTCI3	-	LOT	-	DF05DB8E	-	-	-	-	-	-	unknown
3413200	BEAVER CREEK NEAR MONTICELLO KY	unknown	-84.89611	36.79750	-	-	-	-	-	-	-	OHRFC	MTCK2	-	JKL	-	CE66ED0E	-	KY	3575414	TRUE	HGIRG	HGIFF	unknown
4165500	CLINTON RIVER AT MORAVIAN DRIVE AT MT. CLEMENS MI	unknown	-82.90889	42.59583	-82.96490	42.63650	570.43000	-83.06625	-82.86375	42.55042	42.71958	NCRFC	MTCM4	-	DTX	DTX	16386578	-	MI	13183066	TRUE	HGIRG	HGIFF	unknown
2488500	PEARL RIVER NR MONTICELLO MS	unknown	-90.08806	31.55333	-90.22720	31.67010	158.66000	-90.48708	-89.98458	31.43375	31.89458	LMRFC	MTCM6	-	JAN	JAN	17CCE5E0	-	MS	15737587	TRUE	HGIRG	HGIFF	unknown
7185095	TAR CREEK AT 22ND STREET BRIDGE AT MIAMI OK	unknown	-94.86806	36.90000	-	-	-	-	-	-	-	-	MTCO2	-	TSA	-	17E8A23E	-	-	-	-	-	-	unknown
132617144423366	MOUNT CHACHAO RAIN GAGE NEAR PITI GUAM	Atmosphere	-144.71217	13.43947	-	-	-	-	-	-	-	-	MTCP7	-	GUM	-	DDF65516	-	-	-	-	-	-	unknown
2192500	LITTLE RIVER NEAR MT. CARMEL SC	unknown	-82.50092	34.07244	-	-	-	-	-	-	-	SERFC	MTCS1	-	GSP	-	CE874454	-	SC	11737579	TRUE	HGIRG		unknown
2041650	APPOMATTOX RIVER AT MATOACA VA	unknown	-77.47556	37.22500	-77.90150	37.27390	68.30000	-78.26454	-77.45287	37.05695	37.50089	MARFC	MTCV2	-	AKQ	AKQ	DDA785C6	-	VA	8608039	TRUE	HGIRG	HGIFF	unknown
7047932	L'ANGUILLE R NR WHITEHALL AR	unknown	-90.79028	35.47361	-	-	-	-	-	-	-	-	MTDA4	-	MEG	-	CE25A404	-	-	-	-	-	-	unknown
-	-	unknown	-82.26700	27.48910	-	-	-	-82.38292	-82.14708	27.38792	27.61125	SERFC	MTDF1	-	-	TBW	-	-	-	-	-	-	-	unknown
11114495	MATILIJA C NR RES NR MATILIJA HOT SPRINGS CA	Stream	-119.35639	34.50278	-	-	-	-	-	-	-	-	MTGC1	-	LOX	-	DDF4760E	18070101	-	-	-	-	-	unknown
3210000	JOHNS CREEK NEAR META KY	unknown	-82.45806	37.56694	-82.34410	37.51840	-	-82.47837	-82.20556	37.43364	37.61732	OHRFC	MTGK2	-	JKL	RLX	CE4E9ED6	-	KY	886365	TRUE	HGIRG	HGIFF	unknown
1438500	DELAWARE RIVER AT MONTAGUE NJ	unknown	-74.79528	41.30917	-74.64890	41.47680	-	-74.93889	-74.40247	41.25616	41.67804	MARFC	MTGN4	-	BGM	BGM	DDA8E6B2	-	NJ	4151628	TRUE	HGIRZ	HGIFF	unknown
2203557	PEACOCK CREEK AT ATLANTIC RR LINE NR MCINTOSH GA	unknown	-81.53956	31.82056	-	-	7.00000	-	-	-	-	SERFC	MTHG1	-	CHS	-	17CD918A	-	GA	6317069	TRUE	HGIRG		unknown
1100561	SPICKET RIVER NEAR METHUEN MA	unknown	-71.20889	42.74306	-	-	100.14000	-	-	-	-	NERFC	MTHM3	-	BOX	-	DE1232A6	-	MA	6744772	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-71.22300	42.83440	-	-	-	-71.32669	-71.1171	42.72316	42.94063	NERFC	MTHM3MER	-	-	BOX	-	-	-	-	-	-	-	unknown
6335500	-	unknown	-104.23200	45.81130	-	-	2686.00000	-104.97875	-103.60542	45.16292	46.39875	MBRFC	MTHN8	2103	-	BIS	-	-	ND	14571638	TRUE	HGIR3	HGIFF	unknown
8210500	LK CORPUS CHRISTI NR MATHIS TX	unknown	-97.87083	28.03806	-98.10040	28.11300	-	-98.47042	-97.79708	27.93375	28.38625	WGRFC	MTHT2	-	CRP	EWX	DD770028	-	-	-	-	-	-	unknown
-	-	unknown	-98.08120	28.41610	-	-	-	-98.35792	-97.87625	28.15458	28.77792	WGRFC	MTHT2U	-	-	EWX	-	-	-	-	-	-	-	unknown
1571184	MOUNTAIN CREEK NEAR PINE GROVE FURNACE PA	unknown	-77.30889	40.03083	-	-	-	-	-	-	-	MARFC	MTKP1	-	CTP	-	DDC0B05A	-	PA	4711782	TRUE	HGIRG	HGIFF	unknown
2221525	MURDER CREEK BELOW EATONTON GA	unknown	-83.48261	33.25275	-83.63580	33.35790	374.70000	-83.78292	-83.44292	33.20042	33.54042	SERFC	MTLG1	-	FFC	-	17EBF54C	-	GA	1056599	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-94.81890	46.17210	-	-	-	-95.15375	-94.42208	45.86292	46.39458	NCRFC	MTLM5	-	-	MPX	-	-	-	-	-	-	-	unknown
390750093233401	MT. LEONARD	Well	-93.39278	39.13061	-	-	-	-	-	-	-	-	MTLM7	-	EAX	-	DE0A7294	-	-	-	-	-	-	unknown
6610670	MISSOURI RIVER AT HWY 370 AT BELLEVUE NEBR.	unknown	-95.87972	41.13836	-	-	936.33700	-	-	-	-	MBRFC	MTLN1	-	OAX	-	1640F110	-	NE	940230064	TRUE	HGIRG		unknown
1408168	BARNEGAT BAY AT MANTOLOKING NJ	unknown	-74.05444	40.04056	-	-	-	-	-	-	-	-	MTLN4	-	PHI	-	15E08DE2	-	-	-	-	-	-	unknown
1573600	SWATARA CREEK AT MIDDLETOWN PA	unknown	-76.72822	40.19246	-	-	278.56000	-	-	-	-	MARFC	MTLP1	-	CTP	-	17CE40EC	-	PA	4709544	TRUE	HGIRG	HGIFF	unknown
2157510	MIDDLE TYGER RIVER NEAR LYMAN SC	unknown	-82.12361	34.94000	-	-	-	-	-	-	-	SERFC	MTLS1	-	GSP	-	DE1991F6	-	SC	9700081	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-80.75600	38.01420	-	-	-	-81.03292	-80.48459	37.75458	38.21052	OHRFC	MTLW2	-	-	RLX	-	-	-	-	-	-	-	unknown
1434000	DELAWARE RIVER AT PORT JERVIS NY	unknown	-74.69778	41.37056	-75.01950	41.48220	-	-75.54846	-74.62693	41.18792	41.87038	MARFC	MTMP1	-	BGM	BGM	1667B1C0	-	PA	4151524	TRUE	HGIRG	HGIFF	unknown
7250965	FROG BAYOU AT WINFREY AR	unknown	-94.11361	35.72222	-	-	-	-	-	-	-	-	MTNA4	-	TSA	-	1.71072E+09	-	-	-	-	-	-	unknown
-	-	unknown	-86.87650	30.79610	-	-	-	-87.12458	-86.65958	30.59208	31.06542	SERFC	MTNF1	-	-	MOB	-	-	-	-	-	-	-	unknown
394426085080601	WAYNE 6 (WE 6)	Well	-85.13583	39.74111	-	-	-	-	-	-	-	-	MTNI3	-	ILN	-	176E16C6	-	-	-	-	-	-	unknown
5316580	-	unknown	-95.30740	44.81640	-	-	805.27000	-96.00375	-94.82625	44.43792	45.27792	NCRFC	MTNM5	-	-	MPX	-	-	MN	4140818	TRUE	HGIRP	HGIFF	unknown
-	-	unknown	-98.97570	34.83390	-	-	-	-99.10792	-98.76792	34.70875	34.96542	ABRFC	MTNO2	-	-	OUN	-	-	-	-	-	-	-	unknown
3204500	-	unknown	-98.97570	34.83390	-	-	572.64000	-	-	-	-	OHRFC	MTNW2	-	-	-	-	-	WV	19293014	TRUE	HGIRZ		unknown
5434500	-	unknown	-89.93520	42.66040	-	-	757.49000	-90.29125	-89.58875	42.41292	42.89458	NCRFC	MTNW3	-	-	MKX	-	-	WI	13411154	TRUE	HGIRP	HGIFF	unknown
11469000	MATTOLE R NR PETROLIA CA	Stream	-124.28222	40.31333	-124.11400	40.24050	-	-124.30792	-123.90958	40.08792	40.37375	CNRFC	MTOC1	-	EKA	EKA	DDD3B0CA	18010107	CA	2544433	TRUE	HGIRG	HGIFZ	unknown
2340324	MOUNTAIN OAK CREEK AT US 27 NEAR CHIPLEY GA	unknown	-84.84361	32.83250	-	-	-	-	-	-	-	-	MTOG1	-	FFC	-	DDEA101E	-	-	-	-	-	-	unknown
3251200	NORTH FORK LICKING RIVER NEAR MT OLIVET KY	unknown	-84.02028	38.59472	-83.90850	38.57700	627.94000	-84.06212	-83.74962	38.47958	38.67998	OHRFC	MTOK2	-	ILN	ILN	1761A3DA	-	KY	2088233	TRUE	HGIRG	HGIFE	unknown
-	-	unknown	-83.67050	38.51660	-	-	-	-83.83709	-83.48874	38.39208	38.62928	OHRFC	MTOK2E	-	-	ILN	-	-	-	-	-	-	-	unknown
5085000	FOREST RIVER AT MINTO ND	unknown	-97.36972	48.28611	-97.59280	48.23980	806.95000	-97.81208	-97.33875	48.12125	48.34875	NCRFC	MTON8	-	FGF	FGF	DE455136	-	ND	14434343	TRUE	HGIRG	HGIFE	unknown
8162600	TRES PALACIOS RV NR MIDFIELD TX	unknown	-96.17083	28.92778	-96.20300	29.06250	5.38000	-96.34542	-96.05958	28.90042	29.26125	WGRFC	MTPT2	-	HGX	HGX	17B63776	-	TX	9355362	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-91.83760	34.43150	-	-	-	-92.13708	-91.54292	34.14208	34.81958	LMRFC	MTRA4	-	-	LZK	-	-	-	-	-	-	-	unknown
6866500	SMOKY HILL R NR MENTOR KS	unknown	-97.57139	38.71111	-97.58620	38.58550	1240.71000	-97.69542	-97.49708	38.42542	38.74042	MBRFC	MTRK1	319	ICT	ICT	CE64FB8C	-	KS	18884376	TRUE	HGIRG	HGIFF	unknown
1362500	ESOPUS CREEK AT COLDBROOK NY	unknown	-74.27019	42.01447	-	-	-	-	-	-	-	NERFC	MTRN6	-	ALY	-	177CE428	-	NY	6189754	TRUE	HGIR2	HGIFE	unknown
-	-	unknown	-74.33010	42.09200	-	-	-	-74.53726	-74.10547	41.97594	42.21779	NERFC	MTRN6HUD	-	-	ALY	-	-	-	-	-	-	-	unknown
-	-	unknown	-120.11900	39.28320	-	-	-	-120.22458	-120.01375	39.21708	39.35708	CNRFC	MTSC1	-	-	REV	-	-	-	-	-	-	-	unknown
2323567	-	unknown	-82.88470	29.55040	-	-	0.00000	-83.04542	-82.72625	29.46708	29.63208	SERFC	MTSF1	-	-	TLH	-	-	FL	933110050	TRUE	HGIRP	HGIFF	unknown
404059074223301	MOUNTAINSIDE USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.37583	40.68306	-	-	-	-	-	-	-	-	MTSN4	-	OKX	-	178B716A	-	-	-	-	-	-	unknown
8178050	SAN ANTONIO RV AT MITCHELL ST SAN ANTONIO TX	unknown	-98.49444	29.39278	-	-	-	-	-	-	-	-	MTST2	-	EWX	-	DDED8748	-	-	-	-	-	-	unknown
6886900	TUTTLE C LK NR MANHATTAN KS	unknown	-96.60222	39.25444	-96.72170	39.39800	-	-96.91625	-96.51375	39.22958	39.61125	MBRFC	MTTK1	638	TOP	TOP	CE644802	-	-	-	-	-	-	unknown
8014500	OUISKA CHITTO CREEK NEAR OBERLIN LA	unknown	-92.89319	30.69875	-92.98150	30.94690	46.24000	-93.22042	-92.75542	30.66292	31.16125	LMRFC	MTTL1	-	LCH	LCH	17CBA4DE	-	LA	15078398	TRUE	HGIRG	HGIFF	unknown
1105917	MATTAPOISETT RIVER NEAR MATTAPOISETT MA	unknown	-70.83889	41.66250	-	-	-	-	-	-	-	-	MTTM3	-	BOX	-	170C37EC	-	-	-	-	-	-	unknown
1304250	LAUREL LAKE NEAR MATTITUCK NY	unknown	-72.55478	40.97969	-	-	-	-	-	-	-	-	MTTN6	-	OKX	-	16DAF064	-	-	-	-	-	-	unknown
331143094293100	RAIN GAGE AT CASS WELL NO. 7 NR MARIETTA TX	Atmosphere	-94.49194	33.19528	-	-	-	-	-	-	-	-	MTTT2	-	SHV	-	DDE214B8	-	-	-	-	-	-	unknown
2224500	OCONEE RIVER NEAR MOUNT VERNON GA	unknown	-82.63103	32.19092	-82.89770	32.43360	102.60000	-83.39125	-82.48875	32.15042	32.70708	SERFC	MTVG1	-	FFC	-	177EB1A0	-	GA	1958701	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-87.64530	37.87450	-	-	-	-87.92041	-87.44618	37.63375	38.12792	OHRFC	MTVI3	-	-	PAH	-	-	-	-	-	-	-	unknown
-	-	unknown	-87.44860	38.16860	-	-	-	-87.68731	-87.21573	37.93792	38.37722	OHRFC	MTVI3N	-	-	PAH	-	-	-	-	-	-	-	unknown
6477500	FIRESTEEL CREEK NEAR MOUNT VERNONSD	unknown	-98.24531	43.77642	-98.52910	43.84330	1298.22000	-98.79125	-98.21792	43.51708	44.22375	MBRFC	MTVS2	2624	FSD	FSD	DE3AC76A	-	SD	12664828	TRUE	HGIRG	HGIFE	unknown
5451700	TIMBER CREEK NEAR MARSHALLTOWN IA	unknown	-92.85242	42.00888	-92.93860	41.94530	856.62000	-93.23292	-92.76375	41.81708	42.04875	NCRFC	MTWI4	-	DMX	DMX	CE636CDA	-	IA	17539261	TRUE	HGIRV	HGIFE	unknown
4085427	-	unknown	-88.00030	44.13710	-	-	-	-88.31208	-87.67625	43.92542	44.39458	NCRFC	MTWW3	-	-	GRB	-	-	WI	12173792	TRUE	HGIRP	HGIFF	unknown
2040000	APPOMATTOX RIVER AT MATTOAX VA	unknown	-77.85917	37.42139	-78.22900	37.33180	173.64000	-78.5489	-77.78227	37.05807	37.57311	MARFC	MTXV2	-	AKQ	AKQ	DDA1C602	-	VA	8606911	TRUE	HGIRG	HGIFF	unknown
3340500	WABASH RIVER AT MONTEZUMA IN	unknown	-87.37389	39.79250	-87.34900	40.01960	457.75000	-88.06625	-86.80958	39.76707	40.34042	OHRFC	MTZI3	-	IND	IND	CE14E384	-	IN	10210063	TRUE	HGIRG	HGIFF	unknown
8380500	GALLINAS CREEK NEAR MONTEZUMA NM	unknown	-105.31883	35.65199	-	-	-	-	-	-	-	WGRFC	MTZN5	-	ABQ	-	F000246E	-	NM	20815196	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-105.38300	35.69330	-	-	-	-105.52049	-105.29155	35.62096	35.79709	WGRFC	MTZN5L	-	-	ABQ	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.48600	35.75260	-	-	-	-105.56587	-105.37618	35.6743	35.83275	WGRFC	MTZN5M	-	-	ABQ	-	-	-	-	-	-	-	unknown
-	-	unknown	-105.53700	35.77070	-	-	-	-105.57394	-105.4929	35.69044	35.83296	WGRFC	MTZN5U	-	-	ABQ	-	-	-	-	-	-	-	unknown
11042700	MURRIETA C NR MURRIETA CA	Stream	-117.23056	33.55556	-	-	-	-	-	-	-	-	MUCC1	-	SGX	-	1767A314	-	-	-	-	-	-	unknown
2351500	MUCKALEE CREEK NEAR AMERICUS GA	unknown	-84.25881	32.08361	-	-	321.09000	-	-	-	-	SERFC	MUCG1	-	FFC	-	17B292B4	-	GA	6457483	TRUE	HGIRG	HGIFF	unknown
1577500	MUDDY CREEK AT CASTLE FIN PA	unknown	-76.31611	39.77250	-	-	-	-	-	-	-	MARFC	MUCP1	-	CTP	-	17DC2760	-	PA	4726191	TRUE	HGIRG		unknown
9258050	MUDDY CREEK ABOVE OLSON DRAW NEAR DAD WY	unknown	-107.60250	41.47833	-	-	-	-	-	-	-	-	MUCW4	-	CYS	-	1694D13C	-	-	-	-	-	-	unknown
251209080350100	MUD CREEK AT MOUTH NR HOMESTEAD FL	Stream	-80.58411	25.20330	-	-	-	-	-	-	-	-	MUDF1	-	MFL	-	173C547A	03090202	-	-	-	-	-	unknown
13115000	MUD LAKE NR TERRETON ID	Lake, Reservoir, Impoundment	-112.35806	43.88972	-	-	-	-	-	-	-	-	MUDI1	-	PIH	-	DE056770	-	-	-	-	-	-	unknown
3300400	BEECH FORK AT MAUD KY	unknown	-85.29611	37.83278	-85.07250	37.76510	-	-85.32042	-84.87208	37.53375	38.00708	OHRFC	MUDK2	-	LMK	LMK	DDC4E51C	-	KY	10302627	TRUE	HGIRG	HGIFE	unknown
1104683	MUDDY RIVER AT BROOKLINE MA	unknown	-71.11167	42.33722	-	-	6.46000	-	-	-	-	NERFC	MUDM3	-	BOX	-	170C6790	-	MA	5867717	TRUE	HGIRG	HGIFF	unknown
9419000	MUDDY RV NR GLENDALE NV	unknown	-114.53889	36.64306	-	-	1460.00000	-	-	-	-	CBRFC	MUDN2	-	VEF	-	DE03F2DC	-	NV	20624320	TRUE	HGIRG	HGIFE	unknown
-	-	unknown	-114.67300	36.61660	-	-	-	-114.80806	-114.76778	36.27944	36.31972	CBRFC	MUDN2LLH	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-114.69000	36.59160	-	-	-	-114.80806	-114.76778	36.27944	36.31972	CBRFC	MUDN2LMH	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-114.63500	36.67310	-	-	-	-114.80667	-114.76611	36.28389	36.32417	CBRFC	MUDN2LUH	-	-	-	-	-	-	-	-	-	-	unknown
1621050	MUDDY CREEK AT MOUNT CLINTON VA	unknown	-78.96056	38.48667	-	-	1366.00000	-	-	-	-	MARFC	MUDV2	-	LWX	-	17636330	-	VA	5908085	TRUE	HGIRG	HGIFF	unknown
14216500	MUDDY RIVER BELOW CLEAR CREEK NEAR COUGAR WA	Stream	-121.99750	46.07583	-	-	1032.90000	-	-	-	-	NWRFC	MUDW1	-	PQR	-	DD78635C	17080002	OR	24242219	TRUE	HGIRG	HGIFZ	unknown
11262900	MUD SLOUGH NR GUSTINE CA	Stream	-120.90556	37.26250	-	-	-	-	-	-	-	-	MUEC1	-	HNX	-	DD6827C8	18040001	-	-	-	-	-	unknown
2351925	MUCKALEE CREEK AT FORRESTER PKWY NEAR LEESBURG GA	unknown	-84.10581	31.65792	-	-	-	-	-	-	-	SERFC	MUFG1	-	TAE	-	DDB0806C	-	GA	6460419	TRUE	HGIRG		unknown
3428200	WEST FORK STONES RIVER AT MURFREESBORO TN	unknown	-86.43000	35.90278	-86.37950	35.74250	-	-86.55119	-86.20346	35.59951	35.9331	OHRFC	MUGT1	-	OHX	OHX	CE55FF06	-	TN	18402511	TRUE	HGIRG	HGIFF	unknown
5544200	-	unknown	-88.41750	42.86500	-	-	778.99000	-88.52875	-88.29292	42.76708	42.99458	NCRFC	MUKW3	-	-	MKX	-	-	WI	14768304	TRUE	HGIRP	HGIFF	unknown
-	-	unknown	-154.91000	60.61010	-	-	-	-155.96458	-153.51547	60.26059	60.93444	APRFC	MULA2LWR	-	-	ANC	-	-	-	-	-	-	-	unknown
-	-	unknown	-153.95100	60.70620	-	-	-	-155.24913	-155.2013	60.33585	60.37858	APRFC	MULA2UPR	-	-	ANC	-	-	-	-	-	-	-	unknown
7144570	ARKANSAS R AT MULVANE KS	unknown	-97.26155	37.47552	-97.24430	37.55900	1203.74000	-97.34958	-97.15542	37.45458	37.66542	ABRFC	MULK1	-	ICT	ICT	1708D124	-	KS	21166791	TRUE	HGIRG	HGIFF	unknown
4129950	MULLETT LAKE AT OUTLET NEAR CHEBOYGAN MI	unknown	-84.48806	45.57667	-84.50390	45.39610	-	-84.68292	-84.35958	45.12958	45.61542	NCRFC	MULM4	-	APX	APX	DF03C6E4	-	-	-	-	-	-	unknown
14313200	N.UMPQUA R ABV WHITE MULE CK NR TOKETEE FALLS OR	Stream	-122.19583	43.32417	-	-	-	-	-	-	-	-	MULO3	-	MFR	-	DD96E4AA	17100301	-	-	-	-	-	unknown
-	-	unknown	-86.06880	43.34660	-	-	-	-86.37875	-85.76792	43.16708	43.54042	NCRFC	MUMM4	-	-	GRR	-	-	-	-	-	-	-	unknown
5599490	BIG MUDDY RIVER AT RTE 127 AT MURPHYSBORO IL	unknown	-89.32778	37.75833	-89.25750	37.99410	335.50000	-89.62458	-88.73875	37.51292	38.39042	NCRFC	MURI2	-	PAH	PAH	CE3F9752	-	IL	13786642	TRUE	HGIRG	HGIFF	unknown
3610000	CLARKS RIVER AT MURRAY KY	unknown	-88.30000	36.59278	-	-	-	-	-	-	-	LMRFC	MURK2	-	PAH	-	165E6784	-	KY	1864264	TRUE	HGIRG		unknown
2168504	SALUDA RIVER BELOW LK MURRAY DAM NR COLUMBIA SC	unknown	-81.20972	34.05083	-	-	-	-	-	-	-	SERFC	MURS1	-	CAE	-	DE2CC03A	-	SC	9869858	TRUE	HGIRG		unknown
-	-	unknown	-90.74200	41.43880	-	-	-	-91.11208	-90.43875	41.28792	41.58208	NCRFC	MUSI4	-	-	DVN	-	-	-	-	-	-	-	unknown
6127500	MUSSELSHELL RIVER AT MUSSELSHELL MT	unknown	-108.10887	46.52242	-	-	-	-	-	-	-	MBRFC	MUSM8	-	BYZ	-	DDD5D5E2	-	MT	12603855	FALSE	HGIRZ	HGIFE	unknown
14158740	MCKENZIE RIVER BL PAYNE CR NR BELKNAP SPRINGS OR	Stream	-122.03681	44.28639	-	-	-	-	-	-	-	NWRFC	MUSO3	-	PQR	-	DD596048	-	OR	23773365	TRUE	HGIRG		unknown
5407000	WISCONSIN RIVER AT MUSCODA WI	unknown	-90.44333	43.19806	-90.04950	43.20530	667.55000	-90.48708	-89.56792	42.94208	43.50292	NCRFC	MUSW3	-	ARX	ARX	CE75A046	-	WI	13637495	TRUE	HGIRP	HGIFE	unknown
6258000	MUDDY CREEK NEAR SHOSHONI WY	unknown	-108.27500	43.28611	-	-	-	-	-	-	-	-	MUSW4	-	RIW	-	DD790440	-	-	-	-	-	-	unknown
11043000	MURRIETA C A TEMECULA CA	Stream	-117.14306	33.47972	-	-	-	-	-	-	-	CNRFC	MUTC1	-	SGX	-	17975184	-	CA	22549073	TRUE	HGIRG	HGIFZ	unknown
1643880	BEAVERDAM CREEK AT RT 734 NEAR MOUNTVILLE VA	unknown	-77.72225	39.03772	-	-	300.00000	-	-	-	-	MARFC	MUVV2	-	LWX	-	DDACB3F4	-	VA	4506770	TRUE	HGIRG	HGIFF	unknown
5056770	SHEYENNE RIVER AT CO RD 20 NR. KLOTEN ND	unknown	-98.13042	47.68682	-	-	1288.37000	-	-	-	-	NCRFC	MVCN8	-	FGF	-	169C538E	-	ND	14267710	TRUE	HGIRG		unknown
21963601	STEVENS CREEK AT WOODLAWN RD NR MURPHY VILLAGE SC	unknown	-82.02861	33.61111	-	-	-	-	-	-	-	SERFC	MVCS1	-	CAE	-	171843D8	-	SC	11730266	TRUE	HGIRG		unknown
-	-	unknown	-117.24300	34.32410	-	-	-	-117.28708	-117.20125	34.28375	34.36958	CNRFC	MVDC1	-	-	SGX	-	-	-	-	-	-	-	unknown
-	-	unknown	-114.18500	37.46950	-	-	-	-114.22111	-114.17806	37.40889	37.45	CBRFC	MVDN2HLH	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-114.15700	37.45160	-	-	-	-114.18556	-114.14417	37.40028	37.44083	CBRFC	MVDN2HUH	-	-	-	-	-	-	-	-	-	-	unknown
9417500	MEADOW VALLEY WASH AT EAGLE CYN NR URSINE NV	unknown	-114.20611	38.00417	-	-	5670.00000	-	-	-	-	CBRFC	MVEN2	-	VEF	-	1710E786	-	NV	20595662	TRUE	HGIRG	HGIFE	unknown
-	-	unknown	-114.18700	38.13840	-	-	-	-114.12667	-114.08639	37.97806	38.01833	CBRFC	MVEN2HLH	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-114.22000	38.21240	-	-	-	-114.17833	-114.12861	37.98389	38.02861	CBRFC	MVEN2HUH	-	-	-	-	-	-	-	-	-	-	unknown
3136500	KOKOSING RIVER AT MOUNT VERNON OH	unknown	-82.50000	40.40556	-82.61530	40.47880	984.16000	-82.80332	-82.41235	40.35322	40.61622	OHRFC	MVEO1	-	CLE	CLE	CE5791C6	-	OH	15401606	TRUE	HGIRG	HGIFF	unknown
12200500	SKAGIT RIVER NEAR MOUNT VERNON WA	Stream	-122.33417	48.44500	-	-	0.00000	-	-	-	-	NWRFC	MVEW1	-	SEW	-	DD8AA1A2	17110007	WA	24270288	TRUE	HGIRG	HGIFZ	snow-dom
